"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M",
"0500000US37089","Henderson County, North Carolina","106577","*****","98017","550","49038","1502","47955","1597","11803","783","11423","853","21163","1220","3566","453","1024","440","128","81","23","28","873","417","8560","550","3273","544","5287","491",
"0500000US37091","Hertford County, North Carolina","24525","*****","23580","127","17293","589","6213","559","1410","291","389","158","4140","417","274","103","74","50","7","11","2","3","65","48","945","128","189","81","756","110",
"0500000US37093","Hoke County, North Carolina","47368","*****","44852","413","26790","932","16224","1019","4015","576","2765","488","7078","733","2366","466","1838","369","763","331","57","59","1018","233","2516","413","697","201","1819","453",
"0500000US37095","Hyde County, North Carolina","5810","*****","5498","214","4144","318","1334","275","401","168","124","74","691","188","118","101","20","35","0","18","0","18","20","35","312","214","7","14","305","214",
"0500000US37097","Iredell County, North Carolina","159614","*****","150944","799","89998","1957","59856","1958","19598","1553","11514","905","23797","1212","4947","750","1090","284","157","99","27","33","906","254","8670","799","2798","409","5872","794",
"0500000US37099","Jackson County, North Carolina","39985","*****","38241","397","24158","875","13762","840","2445","358","2524","397","7747","692","1046","270","321","208","89","105","23","36","209","177","1744","397","495","248","1249","409",
"0500000US37101","Johnston County, North Carolina","169122","*****","155692","727","104290","2194","50277","2225","19918","1757","7834","846","18295","1434","4230","534","1125","306","333","221","124","130","668","190","13430","727","2584","536","10846","775",
"0500000US37103","Jones County, North Carolina","10144","*****","9729","77","7724","308","1979","283","777","213","240","87","807","162","155","41","26","24","0","20","0","20","26","24","415","77","134","85","281","69",
"0500000US37105","Lee County, North Carolina","57876","*****","51095","491","34854","1033","15345","993","4384","623","3320","570","6270","710","1371","289","896","368","417","322","11","21","468","171","6781","491","1004","239","5777","485",
"0500000US37107","Lenoir County, North Carolina","59372","*****","57292","250","46304","919","10518","899","3069","478","1429","334","5418","685","602","194","470","181","52","48","3","6","415","164","2080","250","366","170","1714","320",
"0500000US37109","Lincoln County, North Carolina","78052","*****","74093","336","49893","1124","23727","1182","7279","924","3788","500","10805","931","1855","429","473","164","145","105","16","27","312","113","3959","336","1161","254","2798","366",
"0500000US37111","McDowell County, North Carolina","44926","*****","43471","238","34020","647","9226","692","1571","283","2035","402","4919","614","701","206","225","129","30","35","0","27","195","125","1455","238","430","171","1025","241",
"0500000US37113","Macon County, North Carolina","33815","*****","31945","396","14741","787","16992","757","3281","381","2990","373","10068","705","653","129","212","160","129","159","0","27","83","52","1870","396","496","137","1374","401",
"0500000US37115","Madison County, North Carolina","20727","*****","20297","123","13540","587","6595","591","937","201","1462","286","3802","395","394","160","162","93","11","17","0","24","151","92","430","123","195","113","235","73",
"0500000US37117","Martin County, North Carolina","24298","*****","23821","113","19981","608","3692","568","1794","494","250","164","1430","276","218","95","148","90","22","33","5","11","121","82","477","113","44","34","433","99",
"0500000US37119","Mecklenburg County, North Carolina","926873","*****","798142","2608","386595","3636","401648","3978","133095","3351","69366","2431","171181","3163","28006","1783","9899","858","2472","460","457","126","6970","764","128731","2608","40670","1616","88061","2583",
"0500000US37121","Mitchell County, North Carolina","15539","*****","15244","142","11228","469","3963","461","695","193","656","180","2237","325","375","149","53","55","27","47","0","20","26","27","295","142","67","53","228","136",
"0500000US37123","Montgomery County, North Carolina","27741","*****","25356","301","20960","660","4200","525","1115","264","835","258","1878","355","372","163","196","106","11","18","6","8","179","105","2385","301","444","130","1941","289",
"0500000US37125","Moore County, North Carolina","88314","*****","83473","483","45896","1159","36863","1163","13821","879","7943","711","12046","911","3053","473","714","191","24","23","0","30","690","188","4841","483","1853","381","2988","419",
"0500000US37127","Nash County, North Carolina","95545","*****","90999","447","71647","1107","18746","1062","5309","639","2500","340","9911","825","1026","228","606","149","151","92","3","5","452","142","4546","447","986","240","3560","453",
"0500000US37129","New Hanover County, North Carolina","203276","*****","192006","949","101672","2005","87901","2113","33760","1739","14629","1146","33357","1745","6155","720","2433","388","435","190","83","78","1915","338","11270","949","3936","370","7334","897",
"0500000US37131","Northampton County, North Carolina","21959","*****","21711","62","16916","472","4725","475","1320","262","326","141","2979","420","100","57","70","40","5","7","0","24","65","38","248","62","66","51","182","48",
"0500000US37133","Onslow County, North Carolina","176461","*****","168491","718","62642","1992","101463","2037","24247","1313","20199","1408","42027","1713","14990","1211","4386","584","1229","310","276","110","2881","482","7970","718","3752","487","4218","787",
"0500000US37135","Orange County, North Carolina","133958","*****","116355","847","59125","1420","55537","1505","18427","1101","11067","826","19751","946","6292","665","1693","277","232","127","73","62","1388","248","17603","847","5966","601","11637","813",
"0500000US37137","Pamlico County, North Carolina","13145","*****","12660","95","8456","384","4171","379","1807","235","580","147","1453","295","331","146","33","27","2","4","0","20","31","27","485","95","164","58","321","83",
"0500000US37139","Pasquotank County, North Carolina","40551","*****","39215","287","22812","860","16083","851","4520","480","1255","257","9018","766","1290","302","320","121","94","75","0","27","226","103","1336","287","420","162","916","288",
"0500000US37141","Pender County, North Carolina","52447","*****","50507","355","32083","1031","18132","1041","6471","841","3229","512","6904","685","1528","370","292","131","32","35","0","30","260","124","1940","355","476","162","1464","305",
"0500000US37143","Perquimans County, North Carolina","13414","*****","13182","134","8115","464","5007","471","1622","307","576","148","2578","368","231","124","60","49","0","20","23","36","37","32","232","134","139","107","93","70",
"0500000US37145","Person County, North Carolina","39322","*****","38267","176","29702","651","8376","683","2173","446","995","186","4800","554","408","140","189","97","26","43","0","27","163","89","1055","176","184","97","871","188",
"0500000US37147","Pitt County, North Carolina","167951","*****","159707","685","115363","1668","42929","1658","14405","1176","6351","670","18988","1304","3185","540","1415","314","268","120","29","41","1118","274","8244","685","2688","451","5556","641",
"0500000US37149","Polk County, North Carolina","20386","*****","19541","191","9273","526","10165","516","2104","367","1696","330","5671","526","694","241","103","102","19","35","0","24","84","102","845","191","233","94","612","176",
"0500000US37151","Randolph County, North Carolina","141568","*****","132158","484","101330","1338","30067","1298","6417","557","5258","625","16129","1040","2263","435","761","189","109","76","6","10","646","188","9410","484","1900","309","7510","499",
"0500000US37153","Richmond County, North Carolina","46608","*****","44649","257","34814","734","9476","741","2436","486","1015","232","5112","590","913","302","359","159","81","71","0","27","278","129","1959","257","340","135","1619","248",
"0500000US37155","Robeson County, North Carolina","133920","*****","126429","459","105510","1311","20268","1240","4755","523","2257","368","11432","930","1824","402","651","178","34","36","0","30","617","176","7491","459","1017","189","6474","475",
"0500000US37157","Rockingham County, North Carolina","93264","*****","89770","339","68640","1114","20798","1161","4128","719","2426","425","12918","841","1326","325","332","121","29","44","10","15","293","114","3494","339","618","180","2876","308",
"0500000US37159","Rowan County, North Carolina","138189","*****","130758","535","95675","1699","34180","1534","9248","938","5401","624","16887","1114","2644","416","903","268","284","202","59","58","560","174","7431","535","1979","414","5452","541",
"0500000US37161","Rutherford County, North Carolina","67446","*****","65694","270","47987","1108","17381","1117","3556","591","3504","525","9279","715","1042","255","326","160","49","55","0","30","277","153","1752","270","828","265","924","232",
"0500000US37163","Sampson County, North Carolina","63408","*****","57687","387","46718","826","10368","802","2844","490","1257","263","5269","533","998","256","601","222","273","165","13","22","315","136","5721","387","1011","320","4710","469",
"0500000US37165","Scotland County, North Carolina","36266","*****","35543","188","26177","701","9152","691","2325","373","1165","215","5263","591","399","154","214","111","11","20","40","47","163","102","723","188","230","73","493","181",
"0500000US37167","Stanly County, North Carolina","60489","*****","58744","249","46926","917","11571","917","3166","571","1938","399","5523","444","944","157","247","92","10","18","0","30","237","90","1745","249","312","113","1433","252",
"0500000US37169","Stokes County, North Carolina","47224","*****","46566","147","35453","705","10861","670","1889","342","1503","333","6360","576","1109","358","252","138","14","24","0","27","238","139","658","147","84","58","574","147",
"0500000US37171","Surry County, North Carolina","73551","*****","69519","427","54125","852","14946","852","2598","416","1981","331","9323","671","1044","308","448","162","56","62","0","30","392","145","4032","427","700","207","3332","444",
"0500000US37173","Swain County, North Carolina","13995","*****","13717","151","9944","388","3719","428","563","169","606","150","2299","373","251","110","54","48","0","20","0","20","54","48","278","151","65","50","213","149",
"0500000US37175","Transylvania County, North Carolina","32825","*****","31968","213","17409","932","14254","928","3288","581","3423","480","6993","716","550","181","305","171","15","24","0","27","290","169","857","213","376","128","481","211",
"0500000US37177","Tyrrell County, North Carolina","4367","*****","4072","186","3003","250","1050","227","213","100","116","70","614","181","107","86","19","24","0","13","0","13","19","24","295","186","59","52","236","167",
"0500000US37179","Union County, North Carolina","201617","*****","183470","862","101579","1982","79708","2091","28156","1462","14862","1175","30606","1616","6084","702","2183","391","616","250","36","41","1531","259","18147","862","6284","634","11863","879",
"0500000US37181","Vance County, North Carolina","45183","*****","43386","222","35310","749","7958","750","2835","582","551","176","4259","596","313","136","118","73","0","27","0","27","118","73","1797","222","450","311","1347","409",
"0500000US37183","Wake County, North Carolina","905573","*****","789121","2475","395129","4623","383211","4899","140197","3628","73399","2348","136971","2905","32644","1679","10781","980","2299","577","281","174","8201","832","116452","2475","41740","1662","74712","2097",
"0500000US37185","Warren County, North Carolina","20860","*****","20415","110","14677","677","5643","693","2117","438","562","191","2713","374","251","114","95","69","51","60","0","24","44","29","445","110","183","84","262","94",
"0500000US37187","Washington County, North Carolina","13085","*****","12733","133","10364","375","2264","389","638","283","488","236","1073","218","65","56","105","114","0","20","0","20","105","114","352","133","46","40","306","126",
"0500000US37189","Watauga County, North Carolina","51103","*****","49339","234","28534","885","20440","880","4161","545","3591","403","10511","664","2177","468","365","110","13","20","28","34","324","107","1764","234","700","194","1064","226",
"0500000US37191","Wayne County, North Carolina","122419","*****","114150","516","80554","1412","31604","1376","8228","791","5865","675","13743","887","3768","507","1992","347","144","71","58","32","1790","326","8269","516","1626","289","6643","541",
"0500000US37193","Wilkes County, North Carolina","69265","*****","66967","251","53963","783","12475","746","2324","349","2221","343","6486","606","1444","370","529","185","60","67","35","45","434","149","2298","251","487","161","1811","262",
"0500000US37195","Wilson County, North Carolina","81020","*****","75312","391","60128","1058","14718","943","3923","530","2161","384","7424","632","1210","248","466","210","27","30","41","48","398","193","5708","391","1006","223","4702","398",
"0500000US37197","Yadkin County, North Carolina","38254","*****","35944","323","30116","635","5632","627","1102","256","1166","314","3066","400","298","109","196","149","137","137","0","27","59","53","2310","323","422","233","1888","364",
"0500000US37199","Yancey County, North Carolina","17814","*****","17283","160","12717","521","4544","501","871","293","871","238","2434","332","368","160","22","25","0","20","5","8","17","25","531","160","97","55","434","154",
"0500000US38001","Adams County, North Dakota","2325","*****","2291","26","1582","101","704","97","19","18","469","90","62","26","154","56","5","6","0","9","0","9","5","6","34","26","18","18","16","22",
"0500000US38003","Barnes County, North Dakota","11047","*****","10794","101","8228","290","2467","291","95","60","1480","222","218","89","674","188","99","78","0","14","0","14","99","78","253","101","52","37","201","109",
"0500000US38005","Benson County, North Dakota","6677","*****","6638","25","5883","115","743","112","49","38","387","84","102","51","205","50","12","10","0","12","0","12","12","10","39","25","9","7","30","26",
"0500000US38007","Billings County, North Dakota","838","113","809","98","674","92","135","55","2","4","89","47","17","17","27","15","0","9","0","9","0","9","0","9","29","61","0","9","29","61",
"0500000US38009","Bottineau County, North Dakota","6449","*****","6329","60","4903","194","1362","186","91","33","633","119","235","80","403","105","64","47","35","40","6","12","23","17","120","60","22","14","98","59",
"0500000US38011","Bowman County, North Dakota","3154","*****","3109","35","2455","82","642","72","24","16","313","59","52","23","253","55","12","13","12","13","0","9","0","9","45","35","12","11","33","32",
"0500000US38013","Burke County, North Dakota","2011","*****","1954","28","1437","94","496","89","20","12","209","69","66","33","201","67","21","13","0","9","0","9","21","13","57","28","25","20","32","28",
"0500000US38015","Burleigh County, North Dakota","81941","*****","80850","222","61864","937","18640","881","868","233","9473","598","1968","332","6331","588","346","104","22","23","7","10","317","99","1091","222","567","165","524","140",
"0500000US38017","Cass County, North Dakota","150240","*****","142642","682","86777","1548","55051","1544","2185","398","41014","1442","4569","659","7283","677","814","193","70","48","26","41","718","178","7598","682","2382","316","5216","576",
"0500000US38019","Cavalier County, North Dakota","3974","*****","3898","43","3279","127","564","124","48","31","285","80","92","64","139","54","55","28","0","9","0","9","55","28","76","43","53","36","23","21",
"0500000US38021","Dickey County, North Dakota","5280","*****","5255","19","2945","162","2282","162","69","35","1793","139","123","50","297","83","28","19","0","12","0","12","28","19","25","19","8","10","17","17",
"0500000US38023","Divide County, North Dakota","2095","*****","2004","49","1571","100","385","84","11","12","114","32","40","33","220","82","48","34","0","9","0","9","48","34","91","49","30","17","61","45",
"0500000US38025","Dunn County, North Dakota","3648","*****","3527","95","2811","139","712","117","11","10","176","43","117","46","408","94","4","6","0","9","0","9","4","6","121","95","23","18","98","90",
"0500000US38027","Eddy County, North Dakota","2393","*****","2360","28","1953","76","405","67","33","27","171","44","42","23","159","40","2","3","0","9","0","9","2","3","33","28","9","17","24","23",
"0500000US38029","Emmons County, North Dakota","3544","*****","3538","4","3060","67","477","67","23","19","264","50","49","29","141","43","1","3","0","9","0","9","1","3","6","4","6","4","0","9",
"0500000US38031","Foster County, North Dakota","3368","*****","3307","37","2804","92","498","89","30","29","286","67","69","42","113","59","5","7","0","9","0","9","5","7","61","37","11","11","50","38",
"0500000US38033","Golden Valley County, North Dakota","1646","98","1645","98","1106","127","526","93","1","4","151","45","39","25","335","82","13","11","0","9","0","9","13","11","1","3","0","9","1","3",
"0500000US38035","Grand Forks County, North Dakota","66890","*****","64364","307","39025","950","24555","1029","1914","319","14499","800","3428","481","4714","487","784","236","36","32","30","36","718","228","2526","307","890","226","1636","324",
"0500000US38037","Grant County, North Dakota","2380","*****","2365","10","1898","63","428","61","26","16","261","51","28","12","113","31","39","36","0","9","0","9","39","36","15","10","7","6","8","7",
"0500000US38039","Griggs County, North Dakota","2393","*****","2369","27","1885","84","469","80","44","24","265","56","7","8","153","50","15","13","3","4","0","9","12","12","24","27","24","27","0","9",
"0500000US38041","Hettinger County, North Dakota","2502","*****","2495","9","2009","89","475","90","8","9","233","68","29","16","205","59","11","9","0","9","0","9","11","9","7","9","3","4","4","8",
"0500000US38043","Kidder County, North Dakota","2426","*****","2386","26","1858","67","497","67","21","15","233","54","94","46","149","44","31","29","0","9","0","9","31","29","40","26","19","21","21","20",
"0500000US38045","LaMoure County, North Dakota","4141","*****","4127","12","3399","88","716","84","14","13","422","73","94","31","186","48","12","9","0","9","0","9","12","9","14","12","2","3","12","12",
"0500000US38047","Logan County, North Dakota","1972","*****","1971","2","1574","82","393","83","0","9","197","41","38","20","158","64","4","8","4","8","0","9","0","9","1","2","1","2","0","9",
"0500000US38049","McHenry County, North Dakota","5478","*****","5427","24","4363","158","1032","161","76","36","453","83","162","59","341","94","32","19","7","8","1","3","24","16","51","24","18","17","33","21",
"0500000US38051","McIntosh County, North Dakota","2813","*****","2791","12","2116","77","660","76","37","21","466","62","39","18","118","34","15","13","0","9","0","9","15","13","22","12","8","9","14","9",
"0500000US38053","McKenzie County, North Dakota","6692","*****","6648","29","4813","183","1814","184","50","32","625","143","175","82","964","189","21","21","0","12","0","12","21","21","44","29","7","7","37","29",
"0500000US38055","McLean County, North Dakota","9020","*****","8947","31","7108","181","1785","166","142","48","751","104","247","73","645","115","54","42","31","38","1","5","22","15","73","31","45","25","28","20",
"0500000US38057","Mercer County, North Dakota","8400","*****","8346","28","6274","272","2028","258","94","55","1020","192","173","64","741","163","44","43","24","37","0","12","20","20","54","28","42","28","12","11",
"0500000US38059","Morton County, North Dakota","27439","*****","27286","74","21676","635","5552","638","365","153","2344","377","750","207","2093","475","58","51","0","16","0","16","58","51","153","74","55","43","98","69",
"0500000US38061","Mountrail County, North Dakota","7830","*****","7760","61","6249","229","1478","219","42","28","480","104","201","66","755","177","33","19","0","12","0","12","33","19","70","61","39","48","31","28",
"0500000US38063","Nelson County, North Dakota","3115","*****","3084","16","2420","82","644","86","41","27","407","60","45","21","151","46","20","18","0","9","0","9","20","18","31","16","12","11","19","12",
"0500000US38065","Oliver County, North Dakota","1875","90","1866","90","1563","99","300","71","28","23","153","59","3","4","116","38","3","4","3","4","0","9","0","9","9","12","1","2","8","12",
"0500000US38067","Pembina County, North Dakota","7383","*****","7108","63","5226","210","1702","187","99","32","924","139","287","71","392","75","180","60","0","12","0","12","180","60","275","63","175","39","100","49",
"0500000US38069","Pierce County, North Dakota","4378","*****","4295","44","3706","190","527","167","24","22","272","88","67","43","164","137","62","51","0","9","0","9","62","51","83","44","51","34","32","30",
"0500000US38071","Ramsey County, North Dakota","11450","*****","11287","85","9017","274","2186","273","75","66","1061","192","304","93","746","163","84","53","32","34","0","14","52","39","163","85","93","49","70","76",
"0500000US38073","Ransom County, North Dakota","5498","*****","5482","12","4108","144","1353","140","33","22","1012","122","77","45","231","73","21","18","0","12","0","12","21","18","16","12","11","10","5","7",
"0500000US38075","Renville County, North Dakota","2468","*****","2410","24","1749","116","614","103","50","24","259","66","113","52","192","59","47","20","0","9","24","19","23","16","58","24","29","17","29","14",
"0500000US38077","Richland County, North Dakota","16295","*****","16090","83","7483","334","8545","339","132","53","7571","337","277","67","565","159","62","34","1","5","0","14","61","34","205","83","85","44","120","66",
"0500000US38079","Rolette County, North Dakota","14015","*****","13968","30","12489","190","1453","191","94","61","587","117","217","88","555","113","26","19","0","14","10","11","16","13","47","30","23","22","24","19",
"0500000US38081","Sargent County, North Dakota","3876","*****","3819","21","2063","99","1736","102","33","24","1477","95","77","36","149","35","20","16","0","9","0","9","20","16","57","21","21","13","36","20",
"0500000US38083","Sheridan County, North Dakota","1282","90","1273","89","972","86","294","53","23","22","150","36","37","18","84","29","7","12","1","3","0","9","6","11","9","7","6","5","3","5",
"0500000US38085","Sioux County, North Dakota","4193","*****","4178","20","3474","93","694","90","12","9","425","79","30","18","227","50","10","11","0","9","3","4","7","10","15","20","15","20","0","9",
"0500000US38087","Slope County, North Dakota","768","97","768","97","527","77","241","72","0","9","91","51","6","7","144","53","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US38089","Stark County, North Dakota","24682","*****","24041","155","18029","499","5944","483","114","54","2224","267","876","218","2730","377","68","37","0","16","0","16","68","37","641","155","236","174","405","115",
"0500000US38091","Steele County, North Dakota","1976","*****","1963","13","1555","86","396","82","15","13","272","61","26","16","83","42","12","16","0","9","0","9","12","16","13","13","9","13","4","5",
"0500000US38093","Stutsman County, North Dakota","20965","*****","20723","87","15545","447","5121","456","254","155","3186","478","493","134","1188","198","57","35","4","6","0","16","53","35","242","87","121","70","121","69",
"0500000US38095","Towner County, North Dakota","2264","*****","2257","7","1946","56","303","59","14","12","183","41","40","28","66","24","8","8","0","9","0","9","8","8","7","7","7","7","0","9",
"0500000US38097","Traill County, North Dakota","8105","*****","7987","38","5787","199","2141","194","73","36","1438","144","214","91","416","95","59","31","3","6","0","12","56","30","118","38","71","33","47","30",
"0500000US38099","Walsh County, North Dakota","11131","*****","10887","65","8831","208","1993","209","47","32","1134","158","430","91","382","77","63","47","0","14","0","14","63","47","244","65","159","60","85","36",
"0500000US38101","Ward County, North Dakota","62013","*****","60513","279","39536","811","20102","812","2010","321","7266","604","4853","439","5973","624","875","184","36","33","122","73","717","155","1500","279","649","200","851","240",
"0500000US38103","Wells County, North Dakota","4228","*****","4173","37","3406","137","750","140","67","47","313","61","44","25","326","115","17","16","8","13","0","9","9","9","55","37","30","33","25","19",
"0500000US38105","Williams County, North Dakota","23287","*****","22813","172","16056","690","6591","655","230","111","2421","373","668","210","3272","495","166","115","11","20","0","16","155","115","474","172","300","132","174","94",
"0500000US39001","Adams County, Ohio","28524","*****","28445","58","23207","472","5213","460","231","127","597","200","4065","405","320","104","25","21","4","9","0","21","21","19","79","58","16","14","63","54",
"0500000US39003","Allen County, Ohio","106079","*****","104396","254","86549","1111","17246","1057","2414","398","5914","533","7040","608","1878","421","601","247","150","121","8","12","443","222","1683","254","953","177","730","223",
"0500000US39005","Ashland County, Ohio","53203","*****","52240","246","44011","778","8034","744","2148","410","1946","415","3203","363","737","289","195","89","2","3","9","17","184","88","963","246","462","137","501","225",
"0500000US39007","Ashtabula County, Ohio","101262","*****","99829","299","78141","1088","20421","982","10049","632","2413","549","6452","489","1507","283","1267","321","821","222","9","14","437","190","1433","299","486","138","947","274",
"0500000US39009","Athens County, Ohio","64592","*****","62070","196","46813","840","14820","828","2336","327","3173","463","7572","535","1739","325","437","131","63","57","0","27","374","118","2522","196","463","145","2059","185",
"0500000US39011","Auglaize County, Ohio","45934","*****","45535","129","39502","484","5883","455","596","155","2156","306","2586","343","545","163","150","82","0","24","18","21","132","81","399","129","166","88","233","113",
"0500000US39013","Belmont County, Ohio","70182","*****","69541","133","37659","888","31677","901","2721","376","1122","200","27115","848","719","182","205","84","32","27","0","27","173","81","641","133","380","103","261","93",
"0500000US39015","Brown County, Ohio","44666","*****","44507","93","35902","650","8524","648","443","127","1229","315","6209","521","643","199","81","68","0","24","0","24","81","68","159","93","97","73","62","51",
"0500000US39017","Butler County, Ohio","368029","*****","349533","910","258979","2222","88355","2078","14307","955","24657","1271","42709","1660","6682","670","2199","380","537","203","26","30","1636","313","18496","910","8098","767","10398","795",
"0500000US39019","Carroll County, Ohio","28828","*****","28631","96","24591","457","3912","448","1457","306","545","140","1737","291","173","68","128","113","74","104","0","21","54","46","197","96","98","58","99","60",
"0500000US39021","Champaign County, Ohio","39982","*****","39609","101","33401","467","6061","462","838","176","1734","276","2871","330","618","184","147","72","1","3","2","3","144","70","373","101","135","74","238","86",
"0500000US39023","Clark County, Ohio","138278","*****","135179","310","107626","870","26781","811","3823","418","6670","519","13227","682","3061","436","772","194","27","25","36","40","709","177","3099","310","1234","181","1865","313",
"0500000US39025","Clermont County, Ohio","197543","*****","192761","531","146967","1618","44919","1549","7139","736","10055","837","23945","1160","3780","407","875","171","137","99","0","27","738","154","4782","531","2309","386","2473","464",
"0500000US39027","Clinton County, Ohio","42161","*****","41631","200","34593","584","6736","578","827","196","1513","257","3589","447","807","219","302","153","194","143","0","24","108","54","530","200","375","167","155","94",
"0500000US39029","Columbiana County, Ohio","107598","*****","106359","242","81777","1295","24223","1276","11649","883","3152","408","7949","736","1473","399","359","126","70","58","16","16","273","111","1239","242","435","150","804","219",
"0500000US39031","Coshocton County, Ohio","36880","*****","36770","52","31572","501","5020","499","1078","215","877","260","2635","331","430","137","178","87","12","19","0","24","166","84","110","52","72","44","38","30",
"0500000US39033","Crawford County, Ohio","43623","*****","43306","83","36876","557","6250","541","984","209","1598","362","2985","325","683","202","180","73","2","6","9","13","169","70","317","83","180","63","137","74",
"0500000US39035","Cuyahoga County, Ohio","1278024","*****","1188218","2037","935841","3474","233641","2874","69783","1727","43894","1304","102088","2135","17876","1176","18736","947","12952","854","270","112","5514","510","89806","2037","52708","1413","37098","1455",
"0500000US39037","Darke County, Ohio","52776","*****","52299","116","42229","574","9919","567","742","184","5425","449","2968","320","784","200","151","82","13","13","6","10","132","79","477","116","285","116","192","73",
"0500000US39039","Defiance County, Ohio","38975","*****","38362","247","29290","517","8862","542","1294","308","4089","369","2920","335","559","147","210","113","42","51","0","24","168","80","613","247","294","114","319","180",
"0500000US39041","Delaware County, Ohio","174454","*****","164434","655","119890","1497","43198","1395","11428","874","12963","837","14292","801","4515","516","1346","282","186","134","28","33","1132","258","10020","655","5524","498","4496","499",
"0500000US39043","Erie County, Ohio","76952","*****","75752","265","61174","760","14154","712","3319","389","3728","471","5997","509","1110","284","424","148","38","43","13","20","373","135","1200","265","685","152","515","203",
"0500000US39045","Fairfield County, Ohio","146138","*****","142472","411","113569","1346","28165","1273","5801","587","6075","603","13265","997","3024","482","738","218","47","45","18","25","673","211","3666","411","2185","294","1481","356",
"0500000US39047","Fayette County, Ohio","28931","*****","28541","117","24832","468","3608","443","501","158","893","233","1729","268","485","235","101","64","13","29","0","21","88","63","390","117","101","53","289","107",
"0500000US39049","Franklin County, Ohio","1167484","*****","1060325","2757","774013","4766","276222","4276","65684","1965","66995","2118","116442","2477","27101","1249","10090","849","1875","448","295","138","7920","653","107159","2757","41881","1658","65278","2369",
"0500000US39051","Fulton County, Ohio","42635","*****","41809","223","33151","657","8437","630","895","203","4805","447","2164","286","573","175","221","105","35","29","11","17","175","97","826","223","355","142","471","172",
"0500000US39053","Gallia County, Ohio","30877","*****","30582","114","21377","545","9097","546","397","125","942","207","7348","533","410","143","108","65","0","24","0","24","108","65","295","114","152","81","143","90",
"0500000US39055","Geauga County, Ohio","93485","*****","90614","416","73770","918","16302","832","7022","583","3440","453","4177","481","1663","282","542","192","28","31","3","6","511","187","2871","416","1879","298","992","268",
"0500000US39057","Greene County, Ohio","161936","*****","155025","618","101559","1705","51411","1602","9260","575","14121","920","20974","1057","7056","649","2055","335","209","81","11","18","1835","318","6911","618","3527","379","3384","500",
"0500000US39059","Guernsey County, Ohio","40056","*****","39693","111","32838","585","6772","578","1111","184","1270","304","3652","422","739","212","83","52","13","22","0","24","70","46","363","111","235","81","128","74",
"0500000US39061","Hamilton County, Ohio","801350","*****","762846","1502","583323","3287","175392","2868","26804","1161","45394","1844","89170","2167","14024","945","4131","468","816","282","149","112","3166","382","38504","1502","16545","864","21959","1338",
"0500000US39063","Hancock County, Ohio","75043","*****","73025","408","59656","928","13138","868","2190","308","5048","574","4208","455","1692","291","231","101","19","25","48","62","164","75","2018","408","693","222","1325","383",
"0500000US39065","Hardin County, Ohio","31986","*****","31602","153","27199","431","4268","427","823","185","1309","236","1750","266","386","142","135","94","72","85","0","24","63","45","384","153","175","66","209","129",
"0500000US39067","Harrison County, Ohio","15818","*****","15773","31","11863","376","3874","369","603","131","337","96","2615","288","319","212","36","31","0","18","0","18","36","31","45","31","27","19","18","22",
"0500000US39069","Henry County, Ohio","28246","*****","27760","118","23867","520","3794","515","399","153","1617","389","1236","209","542","183","99","52","11","11","13","13","75","48","486","118","201","79","285","113",
"0500000US39071","Highland County, Ohio","43454","*****","43280","71","36998","615","6143","612","519","141","1107","246","3810","453","707","240","139","73","28","33","0","24","111","65","174","71","49","35","125","63",
"0500000US39073","Hocking County, Ohio","29372","*****","29146","108","25115","462","3931","448","816","250","886","197","1917","268","312","124","100","55","15","20","0","21","85","52","226","108","54","29","172","106",
"0500000US39075","Holmes County, Ohio","42501","*****","42223","107","38890","468","3122","449","982","317","699","163","1063","271","378","166","211","137","117","106","0","24","94","77","278","107","189","98","89","39",
"0500000US39077","Huron County, Ohio","59628","*****","57766","252","48188","615","9334","582","1445","225","1901","251","5201","413","787","203","244","83","40","29","25","29","179","73","1862","252","433","128","1429","245",
"0500000US39079","Jackson County, Ohio","33134","*****","32948","99","27751","559","5049","545","417","162","959","234","3290","432","383","157","148","93","54","66","0","24","94","70","186","99","115","82","71","59",
"0500000US39081","Jefferson County, Ohio","69343","*****","68565","170","49046","927","19206","917","4812","458","1691","383","11366","665","1337","202","313","102","55","59","10","18","248","73","778","170","540","145","238","95",
"0500000US39083","Knox County, Ohio","60791","*****","59969","192","47517","875","12243","881","3090","398","2635","398","5051","564","1467","296","209","83","47","63","0","27","162","67","822","192","474","166","348","109",
"0500000US39085","Lake County, Ohio","229873","*****","217263","803","177076","1559","38949","1327","16003","807","7210","633","12308","799","3428","574","1238","232","414","152","40","36","784","167","12610","803","7564","653","5046","610",
"0500000US39087","Lawrence County, Ohio","62441","*****","62230","97","25660","951","36395","942","966","274","1113","294","33551","906","765","262","175","103","0","27","0","27","175","103","211","97","175","92","36","25",
