"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M","B05002_016E","B05002_016M","B05002_017E","B05002_017M","B05002_018E","B05002_018M","B05002_019E","B05002_019M","B05002_020E","B05002_020M","B05002_021E","B05002_021M","B05002_022E","B05002_022M","B05002_023E","B05002_023M","B05002_024E","B05002_024M","B05002_025E","B05002_025M","B05002_026E","B05002_026M","B05002_027E","B05002_027M",
"0500000US36011","Cayuga County, New York","76958","*****","75488","237","66699","614","8215","511","3373","362","1331","225","2833","340","678","171","574","130","249","93","0","29","325","109","1470","237","687","147","350","112","115","53","6","10","5","8","181","64","30","24","783","166","200","108","260","141","38","32","0","29","263","88","22","16",
"0500000US36013","Chautauqua County, New York","127584","*****","124446","463","95630","1252","26006","1307","15114","836","4122","589","4321","475","2449","475","2810","402","2361","392","9","14","440","137","3138","463","1651","296","568","156","258","81","73","46","45","63","524","204","183","120","1487","346","325","192","275","107","54","61","5","9","594","227","234","115",
"0500000US36015","Chemung County, New York","84115","*****","81442","454","64689","967","16283","944","10384","720","1463","246","3248","365","1188","226","470","137","125","63","0","29","345","117","2673","454","1192","253","363","122","421","146","16","23","14","23","304","129","74","54","1481","446","207","122","639","222","9","15","0","29","294","157","332","272",
"0500000US36017","Chenango County, New York","47527","*****","46703","146","39595","590","6850","564","3926","439","799","166","1598","281","527","137","258","95","67","34","0","26","191","89","824","146","366","106","183","92","64","37","3","5","0","26","76","43","40","39","458","120","122","58","108","67","1","2","13","18","199","98","15","13",
"0500000US36019","Clinton County, New York","80320","*****","76764","379","62874","889","12957","927","6940","688","1911","441","2694","448","1412","275","933","184","199","64","23","20","711","169","3556","379","1635","252","382","113","407","103","52","40","28","32","275","94","491","161","1921","299","252","114","450","111","97","102","0","29","485","119","637","224",
"0500000US36021","Columbia County, New York","60016","*****","56048","448","43643","778","11897","662","7117","476","1521","246","2369","339","890","182","508","131","118","56","0","29","390","122","3968","448","2158","288","1048","184","560","139","38","36","6","8","408","137","98","53","1810","355","464","144","337","104","71","51","31","34","815","300","92","73",
"0500000US36023","Cortland County, New York","47618","*****","46422","254","40311","537","5833","496","2630","378","1141","232","1526","314","536","128","278","133","33","30","3","6","242","124","1196","254","731","208","303","118","196","101","0","26","12","20","205","127","15","15","465","158","216","129","137","69","26","31","4","9","72","49","10","9",
"0500000US36025","Delaware County, New York","44676","*****","42691","287","35443","565","6961","515","3644","404","890","145","1712","274","715","170","287","81","60","47","0","26","227","69","1985","287","1158","208","613","132","143","54","25","24","14","15","337","142","26","29","827","194","242","93","100","52","0","26","19","17","363","133","103","67",
"0500000US36027","Dutchess County, New York","293524","*****","259088","1556","203528","2154","50834","1729","27798","1505","6873","612","11013","1060","5150","566","4726","520","2110","336","80","73","2536","470","34436","1556","20072","1264","5058","530","5942","670","984","257","12","19","7759","775","317","204","14364","1198","2161","401","2771","359","626","247","114","76","8282","1056","410","215",
"0500000US36029","Erie County, New York","918873","*****","852265","2162","741134","2818","95872","2631","29061","1277","20197","1069","33952","1451","12662","1075","15259","1002","10694","891","88","58","4477","549","66608","2162","36780","1732","10246","918","15201","1114","3697","684","103","74","5424","561","2109","455","29828","1724","2686","363","17362","1404","3574","782","157","189","3732","616","2317","512",
"0500000US36031","Essex County, New York","37281","*****","35782","336","25984","621","9377","632","5891","589","1140","314","1632","276","714","197","421","135","161","92","11","18","249","92","1499","336","759","191","305","129","154","104","30","30","2","3","184","93","84","40","740","271","323","230","71","64","8","16","15","23","249","100","74","44",
"0500000US36033","Franklin County, New York","50389","*****","48854","286","39877","744","8242","663","4979","576","964","211","1617","266","682","200","735","211","230","138","11","14","494","187","1535","286","815","209","137","53","291","171","5","6","0","29","126","63","256","113","720","186","33","26","66","54","101","127","20","25","365","107","135","52",
"0500000US36035","Fulton County, New York","53452","*****","52475","191","46571","498","5532","496","2089","343","713","195","1929","314","801","257","372","122","138","104","0","29","234","89","977","191","782","172","300","114","308","103","24","27","4","7","69","73","77","73","195","74","54","35","48","52","0","29","0","29","75","54","18","23",
"0500000US36037","Genesee County, New York","57554","*****","56145","276","50428","647","5376","605","2033","411","1268","273","1373","223","702","183","341","156","143","72","0","29","198","136","1409","276","722","228","330","206","231","51","39","47","0","29","112","58","10","9","687","164","165","108","98","52","0","29","0","29","372","111","52","36",
"0500000US36039","Greene County, New York","47335","*****","44570","340","37888","536","6015","457","3008","336","881","203","1585","288","541","141","667","200","311","159","0","26","356","137","2765","340","1985","298","1143","230","263","103","2","5","10","10","511","181","56","58","780","191","311","138","185","85","42","32","0","26","222","99","20","27",
"0500000US36041","Hamilton County, New York","4454","*****","4377","48","3581","170","757","161","412","129","137","56","171","66","37","26","39","29","17","19","0","12","22","19","77","48","59","46","46","45","0","12","1","2","0","12","6","9","6","6","18","11","7","6","3","6","0","12","0","12","2","4","6","6",
"0500000US36043","Herkimer County, New York","61738","*****","60224","313","53110","759","6785","668","3125","445","1211","258","1276","228","1173","391","329","109","93","52","1","3","235","102","1514","313","983","237","624","204","191","88","18","22","0","29","102","71","48","38","531","160","102","60","256","125","33","32","3","8","79","59","58","41",
"0500000US36045","Jefferson County, New York","111454","*****","106662","525","73899","1394","30253","1282","5670","539","6255","648","12014","897","6314","686","2510","455","1119","363","91","65","1300","246","4792","525","2814","395","453","133","820","186","275","167","0","29","1083","262","183","94","1978","301","306","118","667","227","191","102","0","29","623","166","191","77",
"0500000US36047","Kings County, New York","2576771","*****","1659365","7531","1263776","6441","313920","4513","92512","2538","51780","1729","116305","2627","53323","2161","81669","2520","39615","1867","1767","419","40287","1659","917406","7531","564604","6184","122958","2636","155272","2682","21456","1733","731","195","261230","4554","2957","380","352802","5557","51254","2130","111593","3121","12785","1209","2699","417","169916","3660","4551","559",
"0500000US36049","Lewis County, New York","26456","*****","26118","113","22766","357","3199","328","1227","226","658","179","898","161","416","106","153","57","13","17","0","23","140","53","338","113","115","57","37","19","20","18","0","23","7","9","51","49","0","23","223","107","39","24","19","15","0","23","0","23","133","94","32","24",
"0500000US36051","Livingston County, New York","63218","*****","61108","377","53664","790","6953","669","2714","355","1601","303","1793","278","845","249","491","134","238","95","0","29","253","81","2110","377","846","176","256","77","303","110","32","32","0","29","166","71","89","55","1264","328","174","82","652","259","23","30","0","29","291","127","124","61",
"0500000US36053","Madison County, New York","70990","*****","69105","259","58370","741","10217","715","4100","475","2080","264","2769","389","1268","231","518","152","19","28","0","29","499","149","1885","259","989","210","338","94","333","137","13","13","7","11","219","123","79","40","896","193","217","117","371","77","73","55","2","4","61","43","172","111",
"0500000US36055","Monroe County, New York","743084","*****","680235","2210","546651","3893","109486","2807","36292","1574","22215","1355","37624","1569","13355","1225","24098","1389","18323","1185","158","94","5617","669","62849","2210","37742","1649","12756","1019","12644","899","3629","617","27","29","7280","669","1406","432","25107","1663","4483","675","11412","973","2748","623","86","49","5083","772","1295","390",
"0500000US36057","Montgomery County, New York","49294","*****","47650","250","40487","773","5315","565","3016","544","759","251","1072","293","468","100","1848","348","1658","321","12","18","178","103","1644","250","1031","196","375","120","155","74","28","46","0","26","423","117","50","39","613","172","118","73","222","86","14","22","0","26","202","108","57","39",
"0500000US36059","Nassau County, New York","1355683","290","1052065","4477","951942","5045","79381","2899","30855","1928","10453","823","26697","1606","11376","946","20742","1339","6076","722","277","80","14389","1049","303618","4543","204317","3812","36774","1923","70030","1721","5059","775","316","150","90615","2707","1523","265","99301","2964","8369","743","26850","1543","1140","363","195","111","62230","2463","517","158",
"0500000US36061","New York County, New York","1629153","*****","1168343","5969","702324","6753","411403","6200","151161","3984","73158","2615","121446","3651","65638","2988","54616","2466","30554","1844","721","231","23341","1607","460810","5969","239407","5087","38588","1920","74838","2308","11136","1309","1205","412","109378","3595","4262","865","221403","3677","44334","2377","70455","2444","11066","1406","6391","1138","80762","3126","8395","1055",
"0500000US36063","Niagara County, New York","210145","*****","201927","708","176525","1725","22832","1322","7166","654","4424","561","7664","738","3578","585","2570","540","1014","412","28","29","1528","321","8218","708","5108","492","1584","320","1290","216","164","103","12","20","1325","358","733","202","3110","466","1034","350","721","211","64","47","7","16","556","167","728","224",
"0500000US36065","Oneida County, New York","229074","*****","210533","1279","182292","1693","25015","1212","9476","827","4330","527","7603","627","3606","454","3226","444","1823","342","26","26","1377","265","18541","1279","10760","932","5025","654","3658","576","445","204","3","5","1541","309","88","65","7781","862","1555","460","4462","626","574","329","9","14","958","208","223","124",
"0500000US36067","Onondaga County, New York","461591","*****","425383","1428","350862","2591","68219","2136","25987","1210","13064","980","20495","1040","8673","947","6302","665","2769","361","142","79","3391","497","36208","1428","20028","1057","5947","576","7497","734","1799","380","11","12","4103","533","671","177","16180","1450","2332","474","6996","691","3692","906","17","20","2627","546","516","156",
"0500000US36069","Ontario County, New York","109774","54","105760","524","88050","1024","16270","824","7041","565","2971","353","3916","420","2342","352","1440","293","921","204","23","26","496","178","4014","519","2100","347","791","273","645","135","99","80","0","29","305","107","260","105","1914","384","321","120","579","167","81","64","48","64","737","271","148","68",
"0500000US36071","Orange County, New York","382077","*****","337989","1637","266207","2516","61479","2239","34480","1752","6793","697","13779","941","6427","677","10303","856","5652","668","38","45","4613","610","44088","1637","25470","1225","6075","631","5183","522","980","327","48","43","12626","972","558","153","18618","1344","2121","453","3844","680","309","137","40","37","11944","1131","360","134",
"0500000US36073","Orleans County, New York","40624","*****","39435","188","34096","524","4768","539","1633","376","1028","270","1529","246","578","178","571","208","352","178","9","13","210","112","1189","188","593","126","168","65","177","67","8","14","2","3","181","70","57","42","596","167","77","49","140","67","4","7","0","26","314","139","61","48",
"0500000US36075","Oswego County, New York","117630","*****","115451","294","102389","924","12492","951","5355","568","2028","347","3388","588","1721","310","570","139","210","101","0","29","360","97","2179","294","1249","231","496","170","395","83","7","13","15","17","230","104","106","51","930","220","198","81","329","139","15","18","0","29","263","126","125","63",
"0500000US36077","Otsego County, New York","59593","*****","57385","311","45985","735","11148","709","5803","589","1848","326","2305","282","1192","229","252","80","74","43","2","6","176","62","2208","311","1419","256","612","201","422","116","29","24","1","2","253","97","102","71","789","226","297","154","228","85","23","18","0","29","208","116","33","27",
"0500000US36079","Putnam County, New York","98714","*****","84951","949","71358","1166","12163","1008","6535","762","1754","267","2847","474","1027","230","1430","350","544","185","32","39","854","280","13763","949","8631","741","3342","577","1321","282","495","210","40","47","3312","410","121","107","5132","624","1129","293","671","245","39","44","10","15","3136","456","147","83",
"0500000US36081","Queens County, New York","2270976","233","1205078","6357","1022272","6671","129679","3010","39588","1670","18744","1092","52210","1823","19137","1295","53127","2431","25257","1474","1092","285","26778","1639","1065898","6388","623999","5733","83053","2531","239991","3870","15009","1297","214","103","284325","4889","1407","264","441899","7122","33268","1759","182190","4209","9770","1286","628","242","214341","5156","1702","265",
"0500000US36083","Rensselaer County, New York","159013","*****","150664","711","123274","1367","25351","1191","14837","994","2549","337","5554","637","2411","378","2039","411","1030","364","11","15","998","234","8349","711","4037","487","1404","310","1307","262","415","198","18","19","769","190","124","80","4312","636","290","107","2396","324","684","445","31","31","617","250","294","217",
"0500000US36085","Richmond County, New York","475596","*****","361780","2731","330424","2621","21541","1267","8877","648","2740","358","7212","881","2712","485","9815","814","5810","602","129","59","3876","576","113816","2731","76947","2359","29047","1662","27465","1690","7460","1017","11","16","12777","956","187","117","36869","2097","7839","1165","12054","1060","3898","902","98","92","12689","1279","291","258",
"0500000US36087","Rockland County, New York","325213","*****","256284","1964","206623","2273","40389","1811","25643","1497","4461","570","7538","878","2747","365","9272","745","2760","482","159","69","6353","550","68929","1964","40903","1531","9418","811","12015","550","1451","405","81","68","17233","1001","705","218","28026","1673","2601","392","4243","631","550","180","65","54","19941","1367","626","178",
"0500000US36089","St. Lawrence County, New York","108352","*****","104333","396","88510","1089","14631","1011","6673","634","3153","590","3185","398","1620","275","1192","250","253","69","2","3","937","229","4019","396","2122","289","804","215","458","124","76","57","10","12","212","64","562","142","1897","300","319","114","602","120","88","46","0","29","458","116","430","164",
"0500000US36091","Saratoga County, New York","229313","*****","216032","960","170322","2058","43744","1938","19742","1256","7323","812","10693","990","5986","743","1966","359","524","157","12","16","1430","324","13281","960","7486","748","2663","445","2638","507","527","371","0","29","1210","275","448","196","5795","800","1339","383","2981","524","366","318","0","29","811","312","298","133",
"0500000US36093","Schenectady County, New York","155086","*****","139653","1140","116327","1746","21119","1258","9246","751","2943","492","5686","590","3244","690","2207","498","1317","385","0","29","890","254","15433","1140","10249","919","1457","288","2832","431","310","161","12","17","5532","875","106","61","5184","732","641","213","1396","359","70","50","14","20","2876","550","187","131",
"0500000US36095","Schoharie County, New York","31189","*****","30190","147","25430","439","4602","427","2512","322","586","124","957","185","547","136","158","53","63","42","0","26","95","45","999","147","712","117","290","72","182","59","31","28","0","26","170","86","39","25","287","91","153","78","37","31","0","26","3","5","61","39","33","23",
"0500000US36097","Schuyler County, New York","17845","*****","17518","70","13945","368","3468","353","2028","240","610","172","479","96","351","142","105","64","2","5","0","19","103","65","327","70","215","60","79","46","50","17","0","19","0","19","66","36","20","23","112","47","33","33","56","22","0","19","0","19","16","15","7","9",
"0500000US36099","Seneca County, New York","34295","*****","33468","151","27790","466","5280","444","2258","264","785","165","1512","286","725","189","398","106","266","95","0","26","132","67","827","151","480","130","260","110","101","36","20","20","0","26","61","28","38","32","347","95","47","41","92","50","0","26","0","26","155","80","53","46",
"0500000US36101","Steuben County, New York","95843","*****","92501","439","75848","792","16132","724","8652","576","2631","323","3374","352","1475","257","521","128","98","53","3","6","420","117","3342","439","1588","311","705","208","518","111","22","18","26","34","162","75","155","152","1754","260","515","206","745","146","86","96","21","21","220","116","167","102",
"0500000US36103","Suffolk County, New York","1481364","176","1254004","4254","1127339","4624","102249","3020","39612","1620","13490","1014","35084","1842","14063","1210","24416","1482","11120","975","308","137","12988","1127","227360","4259","135219","3439","29441","1421","32640","1458","4200","843","127","60","67361","3014","1450","282","92141","3284","9292","812","15838","1164","2491","610","328","156","63328","2967","864","284",
"0500000US36105","Sullivan County, New York","75329","*****","68159","768","54324","1083","11801","1002","7329","765","1404","275","2053","364","1015","205","2034","311","1214","220","0","29","820","214","7170","768","3672","530","1511","350","706","173","143","121","9","15","1255","284","48","49","3498","591","537","207","336","124","45","41","0","29","2473","546","107","99",
"0500000US36107","Tioga County, New York","48431","*****","47528","112","31909","758","15380","756","11592","742","1095","185","1609","255","1084","251","239","89","14","18","9","10","216","83","903","112","623","125","227","67","198","54","4","6","0","26","153","83","41","34","280","109","49","36","142","62","0","26","2","4","62","79","25","24",
"0500000US36109","Tompkins County, New York","102237","*****","89302","867","56358","1502","31459","1215","12852","924","5846","554","7481","799","5280","523","1485","331","341","145","124","116","1020","261","12935","867","5488","548","1626","321","2564","328","451","217","11","18","442","128","394","175","7447","655","1342","290","4564","555","267","123","59","54","640","195","575","216",
"0500000US36111","Ulster County, New York","178371","*****","164663","935","132715","1561","28982","1368","13073","827","4720","480","7591","675","3598","539","2966","458","1146","260","81","86","1739","416","13708","935","8225","759","2715","409","1830","288","258","111","34","43","3115","581","273","93","5483","563","1029","306","895","216","78","63","0","29","3326","534","155","80",
"0500000US36113","Warren County, New York","64187","*****","61817","479","49718","865","11600","785","6373","645","2072","417","2193","319","962","300","499","207","73","35","0","29","426","201","2370","479","1483","390","496","148","394","116","53","57","0","29","133","84","407","304","887","256","277","127","211","143","27","37","0","29","184","115","188","118",
"0500000US36115","Washington County, New York","61304","*****","59861","235","46615","1044","12719","1060","8515","758","1011","251","2099","464","1094","207","527","131","200","50","6","12","321","128","1443","235","809","202","315","116","223","111","23","23","0","29","205","71","43","32","634","158","161","100","124","72","2","3","0","29","295","96","52","43",
"0500000US36117","Wayne County, New York","90103","*****","87586","351","75566","688","11017","668","3974","470","1695","315","3926","441","1422","322","1003","245","371","112","4","10","628","203","2517","351","1846","280","695","127","393","89","24","25","0","29","614","209","120","75","671","182","223","100","156","81","6","8","7","11","253","121","26","26",
"0500000US36119","Westchester County, New York","968738","*****","722736","4018","571883","4071","125116","3145","62901","2176","18129","1061","30576","1551","13510","1064","25737","1683","10252","1057","628","246","14857","1192","246002","4018","141554","2953","34294","1550","28892","1081","5699","762","366","146","70690","2855","1613","317","104448","3163","15357","1294","16940","1193","4123","867","333","162","66467","2732","1228","300",
"0500000US36121","Wyoming County, New York","40027","*****","39211","179","35567","394","3396","368","1101","176","444","107","1084","195","767","258","248","111","158","92","4","8","86","59","816","179","271","102","78","41","99","74","5","10","0","26","47","42","42","33","545","158","63","37","15","24","25","40","0","26","408","154","34","25",
"0500000US36123","Yates County, New York","24981","54","24551","157","20192","438","4268","403","2400","334","616","144","914","218","338","85","91","44","24","29","0","23","67","34","430","148","259","129","105","68","44","39","7","9","0","23","101","96","2","3","171","87","26","28","91","68","12","19","0","23","8","12","34","35",
"0500000US37001","Alamance County, North Carolina","166144","*****","152835","640","106691","1813","45246","1874","14815","1269","7734","804","18552","1157","4145","606","898","229","283","150","96","71","519","164","13309","640","4451","571","426","137","1154","279","441","263","4","9","2392","386","34","29","8858","616","159","88","710","275","236","195","16","17","7450","538","287","170",
"0500000US37003","Alexander County, North Carolina","37271","*****","36020","232","27614","941","8233","934","1743","415","2213","542","3886","659","391","176","173","80","0","28","11","18","162","78","1251","232","464","161","101","84","145","57","0","28","0","28","197","116","21","29","787","235","13","21","61","40","0","28","0","28","698","224","15","24",
"0500000US37005","Alleghany County, North Carolina","11085","*****","10569","123","6316","361","4217","353","388","133","462","160","3205","364","162","110","36","30","10","16","0","21","26","28","516","123","217","117","78","92","24","36","0","21","0","21","107","55","8","13","299","77","0","21","8","19","0","21","0","21","291","83","0","21",
"0500000US37007","Anson County, North Carolina","24430","*****","23757","111","20201","450","3487","440","1109","298","305","92","1896","315","177","77","69","67","2","4","0","25","67","67","673","111","280","115","11","15","141","38","0","25","0","25","128","107","0","25","393","123","33","40","97","32","3","6","0","25","260","123","0","25",
"0500000US37009","Ashe County, North Carolina","27009","48","26113","201","18488","756","7516","767","1855","442","1296","269","3981","644","384","154","109","87","10","19","0","25","99","84","896","196","348","135","97","75","142","54","0","25","0","25","90","83","19","29","548","145","10","12","10","12","0","25","0","25","528","148","0","25",
"0500000US37011","Avery County, North Carolina","17510","*****","16972","131","11932","448","4955","494","992","207","746","207","2722","383","495","158","85","46","7","12","0","21","78","47","538","131","162","85","88","69","12","17","0","21","0","21","55","50","7","7","376","106","24","24","23","33","19","22","16","31","248","84","46","48",
"0500000US37013","Beaufort County, North Carolina","47160","*****","45587","241","34240","904","11173","862","3991","612","1782","356","4782","601","618","236","174","81","0","28","2","3","172","80","1573","241","429","115","144","53","45","41","31","33","0","28","209","87","0","28","1144","206","36","35","12","18","0","28","0","28","1096","202","0","28",
"0500000US37015","Bertie County, North Carolina","19081","*****","18929","66","15628","465","3279","459","1240","302","188","93","1587","329","264","148","22","26","10","21","0","21","12","15","152","66","57","41","6","10","41","32","10","20","0","21","0","21","0","21","95","66","0","21","50","41","0","21","0","21","40","45","5","11",
"0500000US37017","Bladen County, North Carolina","33209","*****","31977","296","25861","699","5924","750","1681","478","836","273","2634","554","773","323","192","127","22","34","0","28","170","111","1232","296","266","126","0","28","3","5","0","28","0","28","263","125","0","28","966","285","0","28","49","44","9","17","0","28","908","282","0","28",
"0500000US37019","Brunswick County, North Carolina","137303","*****","132606","587","60001","1733","71292","1901","30799","1492","13293","1183","23586","1334","3614","455","1313","255","333","131","53","54","927","236","4697","587","2579","465","1218","291","290","79","53","54","21","33","779","240","218","153","2118","459","247","121","277","132","65","88","27","23","1435","395","67","66",
"0500000US37021","Buncombe County, North Carolina","259576","*****","243892","1079","133168","2720","108069","2824","28152","1845","21022","1482","48279","2201","10616","1080","2655","403","317","122","117","114","2221","399","15684","1079","6749","706","2392","486","1584","314","264","137","35","43","2146","480","328","122","8935","983","1596","658","1013","354","95","60","33","59","6004","719","194","192",
"0500000US37023","Burke County, North Carolina","90148","*****","85575","513","65690","1367","19243","1283","3961","621","4262","617","8455","850","2565","531","642","228","76","82","35","34","531","215","4573","513","2175","386","209","122","1285","284","91","80","0","31","537","179","53","48","2398","403","138","118","321","130","83","70","3","7","1829","369","24","29",
"0500000US37025","Cabarrus County, North Carolina","211605","*****","193624","1190","110454","2706","80354","2821","29610","2142","14649","1177","29663","1620","6432","1034","2816","653","731","244","0","31","2085","566","17981","1190","8406","1030","817","196","3018","560","673","328","69","75","3636","640","193","144","9575","1153","638","256","3202","613","358","190","92","78","5208","820","77","68",
"0500000US37027","Caldwell County, North Carolina","82056","*****","79718","344","62432","1054","16857","1098","3251","606","2731","420","8913","862","1962","452","429","144","86","70","12","26","331","116","2338","344","773","204","155","102","327","149","0","31","0","31","276","151","15","18","1565","337","207","174","95","83","0","31","0","31","1263","267","0","31",
"0500000US37029","Camden County, North Carolina","10654","*****","10425","84","3960","484","6308","502","937","284","772","311","4088","502","511","212","157","77","1","4","0","21","156","77","229","84","143","67","41","45","102","45","0","21","0","21","0","21","0","21","86","59","11","18","30","26","0","21","0","21","7","9","38","49",
"0500000US37031","Carteret County, North Carolina","69301","*****","67434","252","38625","788","27973","743","10066","655","4091","411","11059","637","2757","389","836","200","80","51","14","19","742","193","1867","252","980","175","345","109","298","81","40","26","3","5","243","81","51","32","887","198","81","48","171","83","8","10","32","30","555","165","40","23",
"0500000US37033","Caswell County, North Carolina","22619","*****","22097","170","13139","671","8919","654","1489","349","686","216","6430","535","314","196","39","44","7","11","0","25","32","43","522","170","317","155","30","39","164","122","0","25","0","25","123","83","0","25","205","105","11","18","26","33","0","25","0","25","155","92","13","21",
"0500000US37035","Catawba County, North Carolina","158507","*****","148047","725","104128","1733","42389","1614","10248","1021","8291","901","18713","1240","5137","800","1530","436","420","196","61","72","1049","370","10460","724","4203","561","595","237","1729","329","139","137","0","31","1649","370","91","49","6257","782","515","408","1035","442","6","14","25","41","4644","537","32","20",
"0500000US37037","Chatham County, North Carolina","72853","*****","66072","596","37417","1323","27820","1228","9307","887","7532","768","7921","782","3060","466","835","236","147","94","1","3","687","230","6781","596","2551","383","445","148","872","187","110","74","0","31","1031","249","93","78","4230","575","457","246","360","190","18","27","31","45","3307","490","57","46",
"0500000US37039","Cherokee County, North Carolina","28413","*****","27661","194","10347","833","16971","838","2427","348","2690","386","10787","792","1067","271","343","134","157","118","4","7","182","93","752","194","380","126","165","96","79","63","0","25","9","14","67","55","60","51","372","162","34","38","127","81","0","25","0","25","180","137","31","47",
"0500000US37041","Chowan County, North Carolina","13995","*****","13637","151","9033","519","4567","511","1000","296","339","183","3128","468","100","73","37","46","0","21","0","21","37","46","358","151","178","130","60","64","3","5","37","55","0","21","78","97","0","21","180","131","6","11","0","21","25","41","0","21","149","129","0","21",
"0500000US37043","Clay County, North Carolina","11150","*****","10722","113","3446","473","7231","450","1082","314","668","184","5252","486","229","125","45","51","0","21","0","21","45","51","428","113","198","130","78","61","1","3","0","21","0","21","83","108","36","60","230","105","0","21","19","30","20","32","0","21","191","98","0","21",
"0500000US37045","Cleveland County, North Carolina","97765","*****","95422","260","72959","1330","21790","1379","4940","811","3743","559","11225","923","1882","367","673","210","150","131","55","73","468","196","2343","260","1077","269","104","77","477","194","8","14","0","31","425","168","63","59","1266","364","76","68","329","188","0","31","0","31","844","241","17","26",
"0500000US37047","Columbus County, North Carolina","55659","*****","54159","446","42230","970","11770","991","2255","501","953","211","7985","895","577","180","159","104","7","12","1","4","151","104","1500","446","395","188","53","69","108","68","29","38","0","31","205","151","0","31","1105","378","80","89","40","40","0","31","3","5","959","351","23","60",
"0500000US37049","Craven County, North Carolina","102290","*****","97467","530","49976","1445","45654","1536","14228","1002","8664","867","16527","1093","6235","700","1837","385","458","175","106","72","1273","324","4823","530","2283","322","504","145","1221","261","70","74","52","59","393","147","43","60","2540","500","79","52","844","394","82","106","28","34","1345","274","162","188",
"0500000US37051","Cumberland County, North Carolina","334562","*****","313037","1275","150589","2611","148049","2461","32929","1291","22450","1251","68485","2105","24185","1329","14399","1023","4902","624","628","183","8869","742","21525","1275","12283","734","2092","260","4143","384","874","239","118","81","4895","479","161","85","9242","1065","907","208","2417","374","922","450","209","150","4674","760","113","74",
"0500000US37053","Currituck County, North Carolina","27210","*****","26577","153","6303","681","19896","669","3321","591","1906","329","13278","836","1391","419","378","147","152","107","0","25","226","107","633","153","334","109","71","41","54","38","0","25","0","25","185","91","24","35","299","113","85","73","28","29","0","25","0","25","115","57","71","47",
"0500000US37055","Dare County, North Carolina","36698","*****","34996","291","13025","800","21348","832","6105","637","2262","452","11854","752","1127","240","623","213","20","33","37","40","566","212","1702","291","571","166","95","48","178","104","1","3","9","16","288","118","0","28","1131","312","75","40","10","11","1","2","1","2","1006","307","38","38",
"0500000US37057","Davidson County, North Carolina","166837","*****","158388","679","120067","1662","37308","1670","9704","1166","5527","672","18918","1168","3159","564","1013","306","335","203","0","31","678","217","8449","679","2853","574","470","131","773","250","57","47","0","31","1472","459","81","128","5596","793","196","122","861","328","35","48","0","31","4370","544","134","142",
"0500000US37059","Davie County, North Carolina","42543","*****","40343","423","26565","1122","13142","1013","3219","579","1952","462","6881","701","1090","346","636","183","109","97","6","9","521","167","2200","423","811","246","186","122","221","95","0","28","0","28","372","164","32","50","1389","293","181","181","33","56","31","50","0","28","1131","200","13","21",
"0500000US37061","Duplin County, North Carolina","58965","*****","51698","643","42182","1215","9255","1139","2889","523","1350","378","3861","690","1155","433","261","120","32","31","0","31","229","109","7267","643","1487","410","68","50","105","71","4","8","0","31","1285","409","25","35","5780","567","56","84","109","83","2","14","0","31","5613","561","0","31",
"0500000US37063","Durham County, North Carolina","317665","*****","273143","1778","150559","3277","117893","3078","40420","1831","21410","1323","43842","2067","12221","1050","4691","754","982","348","387","230","3322","571","44522","1778","15609","1353","1983","376","6230","654","2276","691","202","134","4339","859","579","194","28913","1434","1935","535","6505","717","2021","575","92","75","17757","1160","603","226",
"0500000US37065","Edgecombe County, North Carolina","52069","*****","50701","162","43429","778","7085","783","2692","584","797","244","3196","428","400","154","187","76","93","64","19","26","75","45","1368","162","480","146","55","42","149","57","48","66","0","31","221","124","7","11","888","182","25","32","4","7","0","31","0","31","852","177","7","10",
"0500000US37067","Forsyth County, North Carolina","378499","*****","346266","1313","219839","3131","122247","3006","34313","1506","21234","1414","55836","1884","10864","1111","4180","486","1306","334","113","66","2761","370","32233","1313","12543","1012","1642","287","2951","343","1604","703","10","15","6162","707","174","83","19690","1233","937","264","4251","470","515","226","30","33","13697","1093","260","128",
"0500000US37069","Franklin County, North Carolina","68027","*****","64217","485","42398","1282","21446","1395","7538","936","3367","586","8712","837","1829","457","373","190","119","119","1","3","253","149","3810","485","1248","305","247","134","227","98","127","116","0","31","615","195","32","33","2562","480","113","80","158","94","27","30","0","31","2264","445","0","31",
"0500000US37071","Gaston County, North Carolina","222119","*****","210357","605","151341","1743","57491","1713","14638","1207","9435","872","29426","1439","3992","594","1525","294","548","227","75","66","902","188","11762","605","5292","484","585","165","1523","232","295","137","27","33","2716","425","146","129","6470","647","473","169","989","305","84","77","57","38","4698","529","169","85",
"0500000US37073","Gates County, North Carolina","11519","*****","11405","82","5304","416","6074","411","485","159","293","150","5124","426","172","115","27","27","0","21","0","21","27","27","114","82","40","38","7","12","13","21","0","21","0","21","20","28","0","21","74","74","10","17","64","74","0","21","0","21","0","21","0","21",
