"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M",
"0500000US37087","Haywood County, North Carolina","58597","*****","57090","340","37768","932","19125","937","4311","511","3710","416","9879","697","1225","254","197","102","0","127","0","127","197","102","1507","340","532","162","975","328",
"0500000US37089","Henderson County, North Carolina","103881","*****","95534","533","47280","1406","47372","1504","12437","969","11653","976","19865","973","3417","478","882","384","74","72","0","127","808","372","8347","533","2585","391","5762","453",
"0500000US37091","Hertford County, North Carolina","24384","*****","23541","106","17197","574","6284","533","1703","371","307","152","4036","404","238","104","60","37","10","14","2","4","48","36","843","106","181","95","662","92",
"0500000US37093","Hoke County, North Carolina","44128","*****","41441","439","25309","1047","14662","981","3547","541","2192","380","6811","754","2112","408","1470","325","472","243","18","23","980","224","2687","439","864","234","1823","415",
"0500000US37095","Hyde County, North Carolina","5721","*****","5458","178","3896","406","1543","442","625","438","216","107","636","181","66","75","19","31","0","127","0","127","19","31","263","178","0","127","263","178",
"0500000US37097","Iredell County, North Carolina","154632","*****","147216","658","88529","1768","57467","1745","18910","1471","11281","1075","22911","1279","4365","651","1220","312","135","99","63","63","1022","305","7416","658","2620","403","4796","603",
"0500000US37099","Jackson County, North Carolina","39144","*****","37246","449","24414","862","12475","865","2588","396","2275","322","6725","610","887","310","357","211","65","100","3","5","289","190","1898","449","520","239","1378","454",
"0500000US37101","Johnston County, North Carolina","160675","*****","147916","733","99321","1644","47414","1593","17933","1162","7735","692","18157","1184","3589","550","1181","288","135","122","105","105","941","236","12759","733","2337","437","10422","756",
"0500000US37103","Jones County, North Carolina","10060","*****","9704","76","7685","259","2005","257","757","171","275","103","846","197","127","58","14","17","0","127","0","127","14","17","356","76","105","97","251","65",
"0500000US37105","Lee County, North Carolina","55576","*****","49461","479","33769","968","14760","895","4385","563","2830","461","5967","635","1578","386","932","496","567","495","4","8","361","131","6115","479","763","217","5352","427",
"0500000US37107","Lenoir County, North Carolina","59307","*****","56897","260","46919","736","9540","764","2730","440","1251","253","4847","565","712","204","438","150","62","69","16","26","360","132","2410","260","306","100","2104","245",
"0500000US37109","Lincoln County, North Carolina","75697","*****","71752","411","49731","1178","21484","1165","6419","869","3100","360","9855","785","2110","368","537","156","134","98","82","80","321","99","3945","411","1123","253","2822","372",
"0500000US37111","McDowell County, North Carolina","44593","*****","43261","218","34367","656","8702","670","1498","353","1928","301","4573","398","703","251","192","122","34","34","0","127","158","121","1332","218","326","172","1006","267",
"0500000US37113","Macon County, North Carolina","33453","*****","31612","277","14612","643","16803","705","3251","411","3085","435","9768","611","699","193","197","104","92","95","16","27","89","70","1841","277","468","165","1373","277",
"0500000US37115","Madison County, North Carolina","20549","*****","20180","120","13921","735","6160","709","1010","260","1297","319","3559","510","294","149","99","81","0","127","0","127","99","81","369","120","106","60","263","103",
"0500000US37117","Martin County, North Carolina","24471","*****","24106","122","20269","513","3756","492","1571","365","233","105","1734","321","218","106","81","57","13","22","0","127","68","50","365","122","58","38","307","109",
"0500000US37119","Mecklenburg County, North Carolina","882761","*****","763352","2311","371310","3500","382877","4216","125133","3162","65326","2142","165346","3598","27072","1333","9165","824","2167","457","600","224","6398","586","119409","2311","35305","1366","84104","2229",
"0500000US37121","Mitchell County, North Carolina","15680","*****","15404","166","11509","383","3839","437","508","139","746","205","2068","351","517","263","56","76","27","60","0","127","29","49","276","166","73","58","203","153",
"0500000US37123","Montgomery County, North Carolina","27611","*****","25048","205","20632","563","4171","501","917","220","936","226","1938","335","380","170","245","107","9","14","4","6","232","108","2563","205","667","157","1896","250",
"0500000US37125","Moore County, North Carolina","85914","*****","81462","402","45694","1247","35199","1278","12720","984","8041","735","11097","1027","3341","495","569","183","65","50","0","127","504","167","4452","402","1433","262","3019","355",
"0500000US37127","Nash County, North Carolina","94402","*****","89700","456","70163","1124","18860","1052","5834","668","2603","334","9275","766","1148","263","677","198","149","99","2","3","526","200","4702","456","946","234","3756","415",
"0500000US37129","New Hanover County, North Carolina","197272","*****","186810","699","98125","1926","86492","1821","33275","1605","14978","1004","32356","1372","5883","767","2193","381","297","150","73","69","1823","331","10462","699","3587","464","6875","670",
"0500000US37131","Northampton County, North Carolina","22161","*****","22021","63","16871","660","5022","635","1282","337","238","137","3376","492","126","114","128","84","4","7","0","127","124","83","140","63","30","46","110","32",
"0500000US37133","Onslow County, North Carolina","169207","*****","161351","874","59105","1419","98570","1613","24185","1279","20511","1290","39976","1582","13898","1191","3676","439","883","258","179","64","2614","419","7856","874","3447","474","4409","827",
"0500000US37135","Orange County, North Carolina","129562","*****","112345","753","58100","1314","52664","1359","17471","1041","10261","702","18977","987","5955","674","1581","246","79","67","0","127","1502","242","17217","753","5270","443","11947","812",
"0500000US37137","Pamlico County, North Carolina","13072","*****","12617","124","8972","385","3590","386","1441","240","488","148","1350","218","311","122","55","43","0","127","0","127","55","43","455","124","148","80","307","98",
"0500000US37139","Pasquotank County, North Carolina","40167","*****","38981","260","23452","914","15155","902","4155","557","1302","252","8612","681","1086","272","374","153","99","89","0","127","275","131","1186","260","465","174","721","211",
"0500000US37141","Pender County, North Carolina","50256","*****","48065","368","32371","912","15441","925","6007","664","2240","364","5728","624","1466","364","253","134","30","45","0","127","223","134","2191","368","498","193","1693","277",
"0500000US37143","Perquimans County, North Carolina","13091","*****","12977","67","7724","507","5082","495","1715","378","500","172","2577","422","290","134","171","107","17","18","48","68","106","76","114","67","63","48","51","49",
"0500000US37145","Person County, North Carolina","38942","*****","38035","253","29204","748","8695","743","1755","378","1358","439","5122","642","460","162","136","119","67","106","0","127","69","49","907","253","109","116","798","283",
"0500000US37147","Pitt County, North Carolina","161385","*****","153611","596","110397","1569","42127","1633","13960","980","5987","584","19109","1101","3071","560","1087","229","152","77","44","32","891","207","7774","596","2305","381","5469","495",
"0500000US37149","Polk County, North Carolina","20289","*****","19363","218","8865","730","10232","726","2442","456","1894","352","5274","565","622","217","266","159","0","127","0","127","266","159","926","218","486","193","440","126",
"0500000US37151","Randolph County, North Carolina","140034","*****","130439","597","100040","1523","29845","1579","6482","679","5015","531","15848","1100","2500","418","554","137","67","62","0","127","487","119","9595","597","1667","290","7928","603",
"0500000US37153","Richmond County, North Carolina","46477","*****","44632","210","35009","890","9295","871","2734","566","854","240","5001","665","706","238","328","135","66","68","0","127","262","114","1845","210","226","136","1619","211",
"0500000US37155","Robeson County, North Carolina","131708","*****","124240","736","103300","1275","20334","1411","4340","596","2454","387","11850","992","1690","634","606","188","106","93","0","127","500","165","7468","736","1175","225","6293","710",
"0500000US37157","Rockingham County, North Carolina","93322","*****","89906","336","70858","955","18787","1007","3453","503","2196","457","12051","816","1087","290","261","120","60","84","0","127","201","88","3416","336","667","212","2749","287",
"0500000US37159","Rowan County, North Carolina","136880","*****","129671","451","94146","1618","34640","1571","9304","823","5098","618","17404","1129","2834","494","885","287","290","238","32","42","563","141","7209","451","1853","345","5356","493",
"0500000US37161","Rutherford County, North Carolina","66928","*****","65212","281","47957","1026","17028","967","3587","479","3407","452","8905","852","1129","257","227","132","11","15","0","127","216","133","1716","281","684","191","1032","253",
"0500000US37163","Sampson County, North Carolina","62832","*****","56854","435","46738","806","9363","729","2647","435","1138","262","4744","480","834","177","753","231","309","170","13","21","431","166","5978","435","918","192","5060","429",
"0500000US37165","Scotland County, North Carolina","36325","*****","35667","271","24997","753","10489","731","2193","410","1047","288","6891","599","358","123","181","108","13","23","8","13","160","110","658","271","142","120","516","220",
"0500000US37167","Stanly County, North Carolina","60109","*****","58418","310","46511","759","11597","728","3137","530","2210","459","5369","487","881","178","310","116","7","11","14","25","289","112","1691","310","344","138","1347","275",
"0500000US37169","Stokes County, North Carolina","47194","*****","46504","204","35915","842","10272","774","1572","340","1293","314","6498","612","909","303","317","151","26","42","0","127","291","144","690","204","214","96","476","158",
"0500000US37171","Surry County, North Carolina","73287","*****","68999","391","53652","963","15002","906","2689","461","1893","395","9507","789","913","273","345","141","70","59","0","127","275","133","4288","391","875","224","3413","455",
"0500000US37173","Swain County, North Carolina","13861","*****","13494","131","9571","488","3883","472","775","248","693","220","2162","334","253","126","40","41","0","127","0","127","40","41","367","131","162","121","205","134",
"0500000US37175","Transylvania County, North Carolina","32404","*****","31164","259","16348","958","14440","1015","3338","565","3646","539","6848","936","608","194","376","248","18","38","0","127","358","248","1240","259","533","170","707","244",
"0500000US37177","Tyrrell County, North Carolina","4374","*****","4229","98","3342","168","867","159","221","86","201","84","392","140","53","88","20","24","0","127","0","127","20","24","145","98","9","19","136","95",
"0500000US37179","Union County, North Carolina","190346","*****","174663","895","97407","1983","74846","2000","26329","1342","12410","981","29938","1310","6169","763","2410","456","698","318","40","49","1672","339","15683","895","5239","600","10444","823",
"0500000US37181","Vance County, North Carolina","44975","*****","43222","265","34907","705","8244","696","2973","498","631","151","4101","518","539","214","71","44","0","127","0","127","71","44","1753","265","274","146","1479","293",
"0500000US37183","Wake County, North Carolina","850546","*****","742853","2466","373949","4206","359366","3814","131267","3120","67632","2451","129838","2509","30629","1732","9538","817","2342","522","361","223","6835","563","107693","2466","36046","1465","71647","2407",
"0500000US37185","Warren County, North Carolina","20810","*****","20288","126","14813","627","5396","589","1936","405","520","185","2714","470","226","153","79","71","27","48","21","34","31","37","522","126","209","117","313","150",
"0500000US37187","Washington County, North Carolina","13248","*****","13064","112","11207","364","1840","323","488","185","407","193","879","189","66","46","17","27","0","127","0","127","17","27","184","112","79","56","105","93",
"0500000US37189","Watauga County, North Carolina","49705","*****","48251","210","28954","904","19030","879","3752","494","3403","495","9733","751","2142","441","267","108","13","16","27","29","227","99","1454","210","427","123","1027","215",
"0500000US37191","Wayne County, North Carolina","120102","*****","112537","437","79260","1337","31310","1297","8257","632","5304","643","13856","826","3893","430","1967","284","158","69","99","53","1710","285","7565","437","1602","246","5963","431",
"0500000US37193","Wilkes County, North Carolina","69063","*****","66745","326","53694","940","12517","956","1822","379","2152","423","7364","773","1179","408","534","183","92","86","18","27","424","140","2318","326","426","173","1892","277",
"0500000US37195","Wilson County, North Carolina","79533","*****","74121","448","59775","952","14050","934","3451","456","1821","306","7413","681","1365","328","296","128","34","31","10","16","252","120","5412","448","1037","241","4375","452",
"0500000US37197","Yadkin County, North Carolina","38158","*****","36078","230","30078","695","5845","649","986","234","914","240","3257","403","688","293","155","115","85","102","0","127","70","49","2080","230","186","78","1894","244",
"0500000US37199","Yancey County, North Carolina","17911","*****","17078","268","13195","492","3826","473","496","245","753","203","2232","387","345","211","57","67","0","127","0","127","57","67","833","268","177","88","656","272",
"0500000US38001","Adams County, North Dakota","2348","*****","2326","22","1638","106","687","105","5","7","426","72","88","87","168","64","1","4","0","93","0","93","1","4","22","22","9","12","13","18",
"0500000US38003","Barnes County, North Dakota","11056","*****","10745","144","8504","300","2165","254","84","54","1290","182","228","92","563","147","76","52","0","93","0","93","76","52","311","144","82","56","229","133",
"0500000US38005","Benson County, North Dakota","6662","*****","6591","35","5936","121","648","114","44","31","335","96","70","24","199","55","7","9","0","93","0","93","7","9","71","35","25","15","46","30",
"0500000US38007","Billings County, North Dakota","897","92","897","92","762","91","135","58","21","28","46","27","12","12","56","35","0","93","0","93","0","93","0","93","0","93","0","93","0","93",
"0500000US38009","Bottineau County, North Dakota","6430","*****","6297","62","5103","184","1157","178","93","32","510","117","205","64","349","92","37","25","18","17","0","93","19","19","133","62","30","17","103","60",
"0500000US38011","Bowman County, North Dakota","3102","84","3067","83","2381","103","683","89","22","19","299","61","101","57","261","47","3","4","0","93","0","93","3","4","35","24","18","15","17","20",
"0500000US38013","Burke County, North Dakota","1948","*****","1899","30","1518","69","373","64","35","25","160","51","48","26","130","29","8","10","0","93","0","93","8","10","49","30","29","20","20","23",
"0500000US38015","Burleigh County, North Dakota","78776","*****","77693","202","60671","888","16615","887","643","157","8735","594","1804","297","5433","557","407","130","19","22","29","45","359","121","1083","202","607","161","476","151",
"0500000US38017","Cass County, North Dakota","144410","*****","137862","745","85250","1392","51796","1441","1801","440","39712","1279","3683","506","6600","603","816","212","75","61","0","93","741","199","6548","745","2039","315","4509","662",
"0500000US38019","Cavalier County, North Dakota","4046","*****","3963","36","3418","112","491","117","27","25","251","70","73","43","140","51","54","39","0","93","0","93","54","39","83","36","66","31","17","18",
"0500000US38021","Dickey County, North Dakota","5340","*****","5310","24","3139","216","2162","213","85","52","1635","196","150","72","292","86","9","9","0","93","0","93","9","9","30","24","22","19","8","13",
"0500000US38023","Divide County, North Dakota","2050","*****","1970","47","1578","84","360","89","6","8","131","43","55","40","168","55","32","24","0","93","0","93","32","24","80","47","22","14","58","43",
"0500000US38025","Dunn County, North Dakota","3477","*****","3406","54","2860","99","533","100","11","12","166","45","59","31","297","77","13","14","0","93","0","93","13","14","71","54","7","7","64","54",
"0500000US38027","Eddy County, North Dakota","2455","*****","2444","27","2057","96","376","92","16","18","154","38","80","51","126","43","11","9","0","93","0","93","11","9","11","27","0","93","11","27",
"0500000US38029","Emmons County, North Dakota","3617","*****","3590","20","3112","84","474","81","12","11","315","63","31","18","116","40","4","5","0","93","0","93","4","5","27","20","14","14","13","15",
"0500000US38031","Foster County, North Dakota","3434","*****","3379","33","2822","105","535","104","41","41","302","88","88","29","104","62","22","18","0","93","0","93","22","18","55","33","11","8","44","32",
"0500000US38033","Golden Valley County, North Dakota","1539","92","1535","92","1102","117","430","68","8","9","129","43","23","19","270","47","3","5","0","93","0","93","3","5","4","6","4","6","0","93",
"0500000US38035","Grand Forks County, North Dakota","66771","*****","64504","381","38654","926","25047","974","1763","315","14525","824","4228","578","4531","457","803","193","43","41","23","33","737","189","2267","381","842","242","1425","298",
"0500000US38037","Grant County, North Dakota","2486","133","2474","132","2054","120","404","76","25","16","243","47","31","17","105","38","16","19","0","93","0","93","16","19","12","10","12","10","0","93",
"0500000US38039","Griggs County, North Dakota","2426","*****","2419","7","1985","93","424","94","55","35","217","45","16","15","136","61","10","9","3","4","0","93","7","8","7","7","7","7","0","93",
"0500000US38041","Hettinger County, North Dakota","2506","*****","2487","22","2035","88","441","87","8","8","196","62","35","22","202","60","11","9","0","93","0","93","11","9","19","22","19","22","0","93",
"0500000US38043","Kidder County, North Dakota","2521","96","2479","95","1982","115","488","90","21","13","194","40","91","47","182","59","9","8","0","93","0","93","9","8","42","31","18","26","24","27",
"0500000US38045","LaMoure County, North Dakota","4233","*****","4216","12","3352","101","849","97","20","17","533","82","103","34","193","55","15","12","0","93","0","93","15","12","17","12","8","8","9","12",
"0500000US38047","Logan County, North Dakota","2001","*****","1998","5","1623","76","375","75","2","4","179","43","47","27","147","62","0","93","0","93","0","93","0","93","3","5","0","93","3","5",
"0500000US38049","McHenry County, North Dakota","5400","*****","5326","24","4356","170","956","171","59","33","473","112","145","52","279","92","14","9","0","93","5","7","9","7","74","24","41","24","33","20",
"0500000US38051","McIntosh County, North Dakota","2917","*****","2907","8","2253","65","650","67","44","24","497","60","26","17","83","25","4","5","0","93","0","93","4","5","10","8","7","7","3","6",
"0500000US38053","McKenzie County, North Dakota","6004","*****","5967","42","4405","206","1546","203","33","22","429","106","167","75","917","163","16","28","0","93","0","93","16","28","37","42","10","11","27","40",
"0500000US38055","McLean County, North Dakota","8861","*****","8791","27","7169","167","1601","159","127","54","636","92","259","78","579","110","21","14","0","93","4","6","17","12","70","27","53","25","17","13",
"0500000US38057","Mercer County, North Dakota","8353","*****","8308","40","6486","234","1791","217","81","48","925","174","131","61","654","132","31","23","0","93","0","93","31","23","45","40","34","37","11","15",
"0500000US38059","Morton County, North Dakota","26712","*****","26495","118","21261","545","5177","516","309","153","2543","371","583","213","1742","289","57","53","0","93","0","93","57","53","217","118","107","74","110","75",
"0500000US38061","Mountrail County, North Dakota","7228","*****","7166","30","5902","219","1229","224","14","17","349","87","230","94","636","184","35","24","0","93","0","93","35","24","62","30","40","18","22","30",
"0500000US38063","Nelson County, North Dakota","3185","*****","3138","36","2368","91","754","89","55","43","384","69","71","32","244","55","16","15","0","93","0","93","16","15","47","36","9","10","38","33",
"0500000US38065","Oliver County, North Dakota","1808","133","1795","132","1541","115","247","66","20","18","139","54","10","11","78","31","7","7","0","93","0","93","7","7","13","15","6","9","7","12",
"0500000US38067","Pembina County, North Dakota","7530","*****","7266","63","5495","178","1571","167","101","52","897","137","256","69","317","83","200","57","0","93","0","93","200","57","264","63","180","46","84","41",
"0500000US38069","Pierce County, North Dakota","4364","*****","4319","46","3787","149","501","144","26","28","277","105","87","49","111","106","31","37","0","93","0","93","31","37","45","46","36","33","9","29",
"0500000US38071","Ramsey County, North Dakota","11371","*****","11177","108","9164","348","1923","343","50","39","1112","288","154","76","607","151","90","79","0","93","0","93","90","79","194","108","159","68","35","81",
"0500000US38073","Ransom County, North Dakota","5624","*****","5617","7","4260","176","1345","177","25","22","981","157","95","40","244","59","12","15","0","93","0","93","12","15","7","7","3","5","4","6",
"0500000US38075","Renville County, North Dakota","2442","*****","2400","21","1709","125","647","108","31","19","273","72","127","62","216","63","44","28","0","93","16","21","28","23","42","21","19","16","23","14",
"0500000US38077","Richland County, North Dakota","16507","*****","16289","76","7536","360","8712","365","176","88","7755","372","283","75","498","136","41","32","0","93","0","93","41","32","218","76","107","50","111","60",
"0500000US38079","Rolette County, North Dakota","13766","*****","13623","72","12171","287","1439","276","65","64","536","140","227","98","611","197","13","13","0","93","7","11","6","10","143","72","83","45","60","44",
"0500000US38081","Sargent County, North Dakota","3971","*****","3926","23","2211","124","1676","127","23","19","1453","120","70","35","130","40","39","32","0","93","0","93","39","32","45","23","17","13","28","22",
"0500000US38083","Sheridan County, North Dakota","1293","96","1285","97","1015","86","268","76","3","5","151","55","37","23","77","38","2","3","0","93","0","93","2","3","8","9","3","8","5","5",
"0500000US38085","Sioux County, North Dakota","4121","*****","4121","93","3378","131","737","130","5","7","454","92","23","17","255","95","6","9","0","93","0","93","6","9","0","93","0","93","0","93",
"0500000US38087","Slope County, North Dakota","727","84","721","84","490","60","231","62","0","93","105","44","0","93","126","48","0","93","0","93","0","93","0","93","6","6","6","6","0","93",
"0500000US38089","Stark County, North Dakota","23486","*****","23066","81","17714","459","5294","458","130","58","1844","288","680","173","2640","389","58","32","7","10","0","93","51","29","420","81","71","50","349","72",
"0500000US38091","Steele County, North Dakota","1977","*****","1960","14","1613","62","339","58","13","10","228","48","20","13","78","44","8","11","0","93","0","93","8","11","17","14","17","14","0","93",
"0500000US38093","Stutsman County, North Dakota","20984","*****","20716","88","16189","433","4451","433","191","83","2450","317","664","193","1146","176","76","47","0","93","0","93","76","47","268","88","103","61","165","66",
"0500000US38095","Towner County, North Dakota","2289","*****","2265","18","1948","73","312","69","14","9","175","50","39","26","84","37","5","7","0","93","0","93","5","7","24","18","16","14","8","11",
"0500000US38097","Traill County, North Dakota","8190","*****","8015","72","5985","228","1971","200","77","42","1340","148","215","88","339","83","59","31","0","93","0","93","59","31","175","72","78","33","97","65",
"0500000US38099","Walsh County, North Dakota","11286","*****","11083","65","8947","235","2073","221","113","70","1215","176","391","99","354","77","63","48","0","93","0","93","63","48","203","65","119","47","84","39",
"0500000US38101","Ward County, North Dakota","59461","*****","57728","336","38469","925","18429","859","1968","335","7170","630","4359","511","4932","461","830","178","36","31","80","59","714","164","1733","336","695","200","1038","293",
"0500000US38103","Wells County, North Dakota","4276","*****","4216","35","3527","149","656","149","69","80","324","72","42","33","221","98","33","28","10","16","0","93","23","19","60","35","42","31","18","15",
"0500000US38105","Williams County, North Dakota","21194","*****","20814","128","15604","453","5136","446","137","85","1669","253","601","213","2729","355","74","49","0","93","0","93","74","49","380","128","205","78","175","81",
"0500000US39001","Adams County, Ohio","28578","*****","28471","78","23052","483","5376","477","221","70","805","232","4074","399","276","109","43","41","17","25","0","119","26","29","107","78","41","45","66","65",
"0500000US39003","Allen County, Ohio","106586","*****","104870","295","86258","1100","18119","1026","2457","414","6360","655","7407","536","1895","320","493","218","101","85","0","119","392","209","1716","295","1032","253","684","198",
"0500000US39005","Ashland County, Ohio","53341","*****","52429","241","43845","844","8403","800","2295","443","1736","349","3608","478","764","287","181","99","1","4","43","53","137","83","912","241","315","121","597","242",
"0500000US39007","Ashtabula County, Ohio","101867","*****","100200","377","77458","1035","21800","1000","10930","793","2598","431","6631","532","1641","307","942","217","486","154","0","119","456","168","1667","377","731","197","936","330",
"0500000US39009","Athens County, Ohio","64455","*****","61750","336","46683","1035","14830","962","2446","312","3243","447","7354","655","1787","289","237","102","23","26","0","119","214","96","2705","336","480","157","2225","341",
"0500000US39011","Auglaize County, Ohio","46023","*****","45693","108","39482","446","6105","448","849","193","2281","369","2535","325","440","120","106","52","0","119","15","17","91","49","330","108","189","84","141","65",
"0500000US39013","Belmont County, Ohio","70403","*****","69830","138","38729","998","30911","983","2641","385","1184","226","26364","845","722","210","190","69","67","54","0","119","123","52","573","138","315","93","258","92",
"0500000US39015","Brown County, Ohio","44618","*****","44542","54","35486","578","8888","577","600","213","1187","309","6553","511","548","155","168","102","0","119","0","119","168","102","76","54","67","60","9","17",
"0500000US39017","Butler County, Ohio","363465","*****","345615","1141","252916","2359","90169","1970","14196","886","24859","1145","44173","1443","6941","601","2530","401","687","264","47","38","1796","306","17850","1141","7073","656","10777","1038",
"0500000US39019","Carroll County, Ohio","28988","*****","28823","80","24840","435","3918","423","1392","282","560","156","1691","259","275","115","65","57","13","26","0","119","52","50","165","80","74","43","91","57",
"0500000US39021","Champaign County, Ohio","40140","*****","39624","156","33366","621","6004","554","945","225","1681","318","2779","385","599","189","254","112","27","36","2","4","225","107","516","156","210","99","306","126",
"0500000US39023","Clark County, Ohio","139374","*****","136440","352","108903","1331","26698","1295","3776","513","6802","548","13651","833","2469","380","839","205","140","91","30","39","669","177","2934","352","1085","192","1849","284",
"0500000US39025","Clermont County, Ohio","195312","*****","191056","549","145867","1348","44158","1354","6823","658","9614","746","24040","1178","3681","471","1031","230","158","112","0","119","873","195","4256","549","1782","302","2474","492",
"0500000US39027","Clinton County, Ohio","42416","*****","41788","237","34567","633","6940","634","899","222","1520","251","3867","479","654","158","281","86","135","74","0","119","146","62","628","237","282","126","346","197",
"0500000US39029","Columbiana County, Ohio","108609","*****","107346","306","82653","1146","24340","1067","12445","935","2661","427","7364","521","1870","435","353","155","96","92","10","13","247","129","1263","306","625","242","638","166",
"0500000US39031","Coshocton County, Ohio","37046","*****","36925","66","31893","497","4926","495","881","195","1050","285","2432","356","563","155","106","62","22","26","0","119","84","59","121","66","88","50","33","39",
"0500000US39033","Crawford County, Ohio","44294","*****","43885","134","37414","488","6223","445","865","191","1404","230","3259","348","695","202","248","135","0","119","13","20","235","134","409","134","196","80","213","95",
"0500000US39035","Cuyahoga County, Ohio","1293825","*****","1203299","2407","946245","3615","238732","3325","72019","1800","43550","1724","105590","2309","17573","918","18322","1038","13278","1062","241","109","4803","473","90526","2407","51671","1542","38855","1827",
"0500000US39037","Darke County, Ohio","52945","*****","52495","138","42181","594","10157","563","785","177","5633","423","2846","332","893","236","157","67","12","14","0","119","145","66","450","138","171","67","279","124",
"0500000US39039","Defiance County, Ohio","39119","*****","38516","172","29428","552","8818","524","1017","255","4505","426","2887","281","409","153","270","117","90","66","0","119","180","86","603","172","329","121","274","105",
"0500000US39041","Delaware County, Ohio","166108","*****","157345","633","114296","1512","41666","1365","11140","825","12447","755","14135","774","3944","483","1383","300","140","103","18","22","1225","270","8763","633","4235","374","4528","557",
"0500000US39043","Erie County, Ohio","77454","*****","76006","374","61460","954","14212","899","3445","422","3433","487","6260","511","1074","238","334","142","24","25","16","17","294","136","1448","374","650","211","798","409",
"0500000US39045","Fairfield County, Ohio","143949","*****","140517","436","113004","1143","26861","1104","6004","634","5739","502","12327","757","2791","382","652","184","70","50","21","37","561","173","3432","436","1781","292","1651","365",
"0500000US39047","Fayette County, Ohio","28913","*****","28510","121","25048","427","3428","423","364","115","1012","266","1573","280","479","229","34","28","0","119","0","119","34","28","403","121","130","60","273","106",
"0500000US39049","Franklin County, Ohio","1141117","*****","1039606","2516","759821","4519","270827","3679","60995","1751","66131","2021","116966","2381","26735","1373","8958","703","1413","302","426","159","7119","592","101511","2516","36220","1268","65291","2348",
"0500000US39051","Fulton County, Ohio","42756","*****","42010","189","32808","669","8985","641","880","167","5315","513","2081","287","709","209","217","82","35","29","0","119","182","78","746","189","304","90","442","160",
"0500000US39053","Gallia County, Ohio","30943","*****","30765","79","21446","644","9207","651","474","131","848","207","7366","630","519","200","112","72","29","45","0","119","83","56","178","79","145","75","33","31",
"0500000US39055","Geauga County, Ohio","93604","*****","90958","348","73579","888","16951","844","7259","568","3486","418","4474","434","1732","309","428","139","17","28","6","7","405","140","2646","348","1953","303","693","204",
"0500000US39057","Greene County, Ohio","159940","*****","153461","599","101841","1560","49559","1421","8252","656","13661","889","20256","1006","7390","630","2061","323","159","69","20","23","1882","301","6479","599","3403","311","3076","549",
"0500000US39059","Guernsey County, Ohio","40351","*****","39898","120","33717","527","6071","489","1233","215","1065","244","3195","371","578","169","110","60","26","35","0","119","84","50","453","120","311","96","142","72",
"0500000US39061","Hamilton County, Ohio","802194","*****","765049","1391","579594","3559","181054","3521","28245","1437","46531","1630","92254","2323","14024","958","4401","500","902","305","209","168","3290","398","37145","1391","15952","943","21193","1224",
"0500000US39063","Hancock County, Ohio","74670","*****","72635","341","59781","735","12675","671","2216","346","4844","458","4290","446","1325","212","179","80","6","11","8","13","165","79","2035","341","535","169","1500","354",
"0500000US39065","Hardin County, Ohio","32104","*****","31831","80","27191","414","4558","400","768","194","1349","260","2081","269","360","135","82","50","0","119","0","119","82","50","273","80","194","85","79","51",
"0500000US39067","Harrison County, Ohio","15867","*****","15818","39","11978","374","3816","363","616","143","266","99","2635","285","299","204","24","24","0","119","0","119","24","24","49","39","29","23","20","29",
"0500000US39069","Henry County, Ohio","28546","*****","28152","95","24380","389","3640","390","438","113","1430","207","1296","240","476","179","132","77","16","13","0","119","116","76","394","95","143","65","251","85",
"0500000US39071","Highland County, Ohio","43648","*****","43410","131","36563","631","6737","600","583","196","1334","240","4211","562","609","171","110","67","11","16","0","119","99","65","238","131","126","104","112","74",
"0500000US39073","Hocking County, Ohio","29338","*****","29192","64","25245","408","3781","408","746","224","914","171","1663","290","458","163","166","84","20","26","0","119","146","82","146","64","61","34","85","58",
"0500000US39075","Holmes County, Ohio","42068","*****","41746","240","38450","480","3147","408","876","223","697","166","1206","282","368","213","149","101","60","58","0","119","89","93","322","240","194","125","128","185",
"0500000US39077","Huron County, Ohio","59932","*****","58058","262","48327","671","9488","646","1400","244","2060","245","5192","478","836","189","243","90","36","30","26","23","181","82","1874","262","520","138","1354","231",
"0500000US39079","Jackson County, Ohio","33165","*****","33048","80","27586","638","5287","605","370","160","834","225","3744","572","339","162","175","111","47","58","0","119","128","93","117","80","75","70","42","40",
"0500000US39081","Jefferson County, Ohio","70041","*****","69235","277","48780","1076","20157","988","4945","502","1767","394","12141","664","1304","261","298","97","23","36","10","16","265","87","806","277","515","169","291","153",
"0500000US39083","Knox County, Ohio","60201","*****","59287","232","46762","783","12214","792","2730","362","3006","387","4795","503","1683","398","311","120","15","25","15","23","281","117","914","232","474","177","440","126",
"0500000US39085","Lake County, Ohio","229418","*****","217319","700","176927","1260","39274","1314","16682","794","7096","506","11960","731","3536","593","1118","249","393","122","28","33","697","196","12099","700","6902","540","5197","600",
