"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M",
"0500000US38045","LaMoure County, North Dakota","4127","*****","4103","14","3318","77","777","78","17","16","481","69","91","33","188","55","8","8","0","9","0","9","8","8","24","14","21","14","3","3",
"0500000US38047","Logan County, North Dakota","1955","*****","1941","20","1561","66","368","61","0","9","201","44","45","23","122","49","12","13","5","7","0","9","7","10","14","20","2","4","12","21",
"0500000US38049","McHenry County, North Dakota","5711","*****","5634","28","4318","169","1282","174","73","34","564","92","236","76","409","111","34","20","6","9","1","3","27","16","77","28","32","25","45","26",
"0500000US38051","McIntosh County, North Dakota","2788","*****","2758","22","2048","73","690","74","49","24","530","67","23","13","88","27","20","23","0","9","0","9","20","23","30","22","11","6","19","21",
"0500000US38053","McKenzie County, North Dakota","8333","*****","8244","48","5262","287","2953","283","120","61","914","185","394","148","1525","216","29","22","0","12","0","12","29","22","89","48","54","35","35","29",
"0500000US38055","McLean County, North Dakota","9299","*****","9226","36","6982","207","2182","209","128","41","813","133","212","55","1029","175","62","43","42","43","1","3","19","10","73","36","49","32","24","18",
"0500000US38057","Mercer County, North Dakota","8532","*****","8464","42","6200","228","2194","206","129","59","1125","193","129","47","811","165","70","68","55","68","0","12","15","16","68","42","54","40","14","11",
"0500000US38059","Morton County, North Dakota","28428","*****","28251","94","21848","571","6313","568","381","146","2967","384","833","216","2132","440","90","60","0","16","0","16","90","60","177","94","61","51","116","74",
"0500000US38061","Mountrail County, North Dakota","8743","*****","8688","41","6231","294","2434","297","76","49","819","152","404","141","1135","215","23","17","0","12","0","12","23","17","55","41","26","25","29","31",
"0500000US38063","Nelson County, North Dakota","3078","*****","3040","20","2371","85","658","86","14","9","424","73","49","23","171","50","11","8","0","9","0","9","11","8","38","20","18","16","20","14",
"0500000US38065","Oliver County, North Dakota","1832","97","1825","97","1538","88","281","59","14","11","137","43","22","16","108","38","6","11","6","11","0","9","0","9","7","8","3","5","4","5",
"0500000US38067","Pembina County, North Dakota","7266","*****","6926","69","5199","186","1594","187","116","47","857","109","214","63","407","94","133","45","0","12","0","12","133","45","340","69","212","43","128","51",
"0500000US38069","Pierce County, North Dakota","4402","*****","4386","14","3748","195","613","191","38","26","260","86","94","51","221","171","25","30","0","9","0","9","25","30","16","14","11","12","5","5",
"0500000US38071","Ramsey County, North Dakota","11522","*****","11409","89","8882","302","2377","294","96","74","1125","194","377","112","779","188","150","66","74","67","0","14","76","58","113","89","21","16","92","88",
"0500000US38073","Ransom County, North Dakota","5452","*****","5397","26","3957","144","1423","145","39","22","1050","151","84","45","250","60","17","15","0","12","0","12","17","15","55","26","34","22","21","16",
"0500000US38075","Renville County, North Dakota","2546","*****","2493","28","1827","104","624","91","45","21","273","59","125","44","181","39","42","20","0","9","15","14","27","18","53","28","39","29","14","10",
"0500000US38077","Richland County, North Dakota","16307","*****","16060","81","7495","301","8504","300","171","66","7339","341","421","87","573","119","61","34","4","7","0","14","57","33","247","81","135","60","112","48",
"0500000US38079","Rolette County, North Dakota","14341","*****","14280","28","12609","254","1633","251","46","34","641","130","252","105","694","183","38","23","0","14","5","7","33","23","61","28","33","21","28","20",
"0500000US38081","Sargent County, North Dakota","3863","*****","3803","21","2014","98","1768","101","15","12","1489","93","83","31","181","42","21","11","3","5","0","9","18","10","60","21","25","13","35","18",
"0500000US38083","Sheridan County, North Dakota","1320","97","1319","97","1016","82","295","64","25","21","171","45","33","19","66","24","8","7","1","2","0","9","7","7","1","2","1","2","0","9",
"0500000US38085","Sioux County, North Dakota","4317","*****","4292","18","3556","92","723","87","20","13","401","75","30","18","272","61","13","12","0","9","3","4","10","10","25","18","11","8","14","18",
"0500000US38087","Slope County, North Dakota","715","75","715","75","497","64","218","56","5","6","54","19","5","5","154","49","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US38089","Stark County, North Dakota","27038","*****","26140","216","18073","706","7865","679","355","183","2652","406","1122","270","3736","593","202","97","0","16","10","18","192","95","898","216","380","250","518","167",
"0500000US38091","Steele County, North Dakota","1982","*****","1957","15","1539","76","405","72","10","14","272","60","29","18","94","40","13","16","0","9","0","9","13","16","25","15","12","10","13","11",
"0500000US38093","Stutsman County, North Dakota","21056","*****","20780","128","16015","426","4720","428","270","133","2836","373","381","113","1233","219","45","32","6","9","0","16","39","31","276","128","93","61","183","122",
"0500000US38095","Towner County, North Dakota","2292","*****","2281","8","1924","73","348","71","14","11","193","52","31","18","110","51","9","9","0","9","0","9","9","9","11","8","9","7","2","3",
"0500000US38097","Traill County, North Dakota","8106","*****","7991","29","5747","155","2193","151","68","30","1429","140","218","60","478","83","51","33","5","9","0","12","46","32","115","29","47","28","68","24",
"0500000US38099","Walsh County, North Dakota","11052","*****","10706","75","8739","213","1878","184","51","32","1039","146","418","94","370","76","89","51","0","14","0","14","89","51","346","75","181","60","165","53",
"0500000US38101","Ward County, North Dakota","65854","*****","63811","395","38905","1071","23771","1164","2218","382","8650","852","4925","527","7978","729","1135","221","24","27","147","99","964","192","2043","395","825","214","1218","373",
"0500000US38103","Wells County, North Dakota","4210","*****","4182","15","3339","137","826","135","113","51","334","74","39","22","340","124","17","17","8","13","0","9","9","11","28","15","15","12","13","12",
"0500000US38105","Williams County, North Dakota","27066","*****","26324","209","16481","776","9558","781","372","145","3132","495","940","320","5114","726","285","137","7","11","24","28","254","134","742","209","391","155","351","128",
"0500000US39001","Adams County, Ohio","28342","*****","28248","60","23352","448","4866","443","371","150","412","124","3709","409","374","99","30","25","0","21","0","21","30","25","94","60","31","26","63","45",
"0500000US39003","Allen County, Ohio","105562","*****","104079","244","85638","1036","17758","1008","2800","387","6184","534","6759","520","2015","426","683","284","163","154","5","8","515","242","1483","244","759","136","724","231",
"0500000US39005","Ashland County, Ohio","53202","*****","51793","289","44356","682","7304","578","1868","327","1797","372","3103","337","536","167","133","65","0","27","0","27","133","65","1409","289","595","173","814","283",
"0500000US39007","Ashtabula County, Ohio","100346","*****","99028","238","78290","971","19451","850","9074","657","2229","336","6558","497","1590","272","1287","351","849","283","16","18","422","149","1318","238","662","145","656","210",
"0500000US39009","Athens County, Ohio","64840","*****","62201","250","47382","813","14373","753","2585","312","2600","320","7486","587","1702","344","446","111","43","43","19","29","384","101","2639","250","566","154","2073","244",
"0500000US39011","Auglaize County, Ohio","45867","*****","45348","160","39587","584","5585","576","558","135","2147","383","2342","353","538","149","176","82","0","24","22","23","154","79","519","160","254","98","265","130",
"0500000US39013","Belmont County, Ohio","69793","*****","69105","154","37826","1029","31071","1027","2501","308","995","213","26770","1003","805","202","208","94","24","30","7","12","177","80","688","154","391","115","297","114",
"0500000US39015","Brown County, Ohio","44464","*****","44231","97","35616","525","8547","493","514","131","1343","321","6099","424","591","165","68","45","11","15","0","24","57","40","233","97","103","77","130","69",
"0500000US39017","Butler County, Ohio","371154","*****","352235","977","261425","2225","88305","2169","13446","1033","24618","1302","42975","1711","7266","798","2505","396","682","287","54","47","1769","316","18919","977","8620","660","10299","883",
"0500000US39019","Carroll County, Ohio","28539","*****","28273","85","24338","458","3796","432","1270","292","491","122","1759","276","276","131","139","122","80","111","8","12","51","49","266","85","116","62","150","85",
"0500000US39021","Champaign County, Ohio","39628","*****","39250","113","33146","599","5929","588","1020","308","1575","298","2829","291","505","157","175","81","25","20","0","24","150","74","378","113","111","56","267","105",
"0500000US39023","Clark County, Ohio","137303","*****","134157","373","107260","1038","26077","938","3519","389","7037","588","12344","766","3177","356","820","194","34","32","5","7","781","185","3146","373","1384","252","1762","363",
"0500000US39025","Clermont County, Ohio","199450","*****","194543","522","147882","1578","45674","1632","7097","677","10304","708","24094","1295","4179","528","987","241","72","54","0","27","915","242","4907","522","2731","331","2176","405",
"0500000US39027","Clinton County, Ohio","41871","*****","41514","159","34592","567","6661","505","837","231","1501","249","3568","366","755","182","261","129","129","116","0","24","132","70","357","159","268","143","89","59",
"0500000US39029","Columbiana County, Ohio","106622","*****","105359","214","81632","1104","23398","1084","11365","942","2914","399","7551","632","1568","392","329","123","61","53","3","6","265","96","1263","214","519","160","744","198",
"0500000US39031","Coshocton County, Ohio","36768","*****","36603","67","32419","446","3979","421","753","192","631","155","2101","246","494","144","205","105","60","67","0","24","145","80","165","67","121","50","44","39",
"0500000US39033","Crawford County, Ohio","43036","*****","42754","100","36193","435","6374","429","1075","170","1410","294","3276","293","613","172","187","83","4","10","17","28","166","75","282","100","161","80","121","78",
"0500000US39035","Cuyahoga County, Ohio","1267513","*****","1177911","2441","928486","3523","229661","3119","68003","1808","45481","1400","98299","1864","17878","895","19764","977","13429","873","282","124","6053","563","89602","2441","53916","1538","35686","1763",
"0500000US39037","Darke County, Ohio","52537","*****","52121","99","42235","607","9716","585","735","149","5484","482","2808","331","689","161","170","92","11","15","6","9","153","86","416","99","216","70","200","70",
"0500000US39039","Defiance County, Ohio","38795","*****","38030","245","28595","620","9253","564","1102","286","4822","460","2674","333","655","159","182","73","51","50","0","24","131","53","765","245","422","143","343","192",
"0500000US39041","Delaware County, Ohio","181821","*****","170657","754","124757","1644","44376","1589","11718","804","13241","959","14413","708","5004","614","1524","327","256","152","14","23","1254","273","11164","754","6484","649","4680","625",
"0500000US39043","Erie County, Ohio","76416","*****","74955","244","60767","847","13813","858","3170","368","3985","489","5709","527","949","222","375","125","153","102","11","18","211","92","1461","244","871","187","590","175",
"0500000US39045","Fairfield County, Ohio","148067","*****","143903","597","114942","1363","28242","1332","5971","699","6078","559","13205","915","2988","514","719","207","18","25","15","22","686","209","4164","597","2537","375","1627","577",
"0500000US39047","Fayette County, Ohio","28875","*****","28505","119","25092","411","3341","413","447","137","740","179","1780","320","374","146","72","52","0","21","0","21","72","52","370","119","66","33","304","121",
"0500000US39049","Franklin County, Ohio","1197592","*****","1083190","3161","800891","4044","271898","3638","63990","2235","66231","1822","113449","2569","28228","1356","10401","999","2174","476","229","134","7998","787","114402","3161","46125","2033","68277","2511",
"0500000US39051","Fulton County, Ohio","42541","*****","41899","157","33786","520","7945","511","968","180","4312","419","2214","288","451","139","168","84","28","32","13","21","127","73","642","157","416","133","226","110",
"0500000US39053","Gallia County, Ohio","30763","*****","30451","133","21077","649","9306","643","443","140","787","186","7663","602","413","183","68","45","0","24","0","24","68","45","312","133","142","63","170","125",
"0500000US39055","Geauga County, Ohio","93819","*****","91027","433","74878","1173","15696","1024","6847","718","3373","387","3540","418","1936","341","453","168","35","38","2","3","416","156","2792","433","1975","342","817","294",
"0500000US39057","Greene County, Ohio","163313","*****","155710","696","102468","1615","50913","1547","8557","698","14213","711","21484","1077","6659","566","2329","422","305","119","30","33","1994","396","7603","696","3641","474","3962","569",
"0500000US39059","Guernsey County, Ohio","39794","*****","39458","77","32639","561","6643","535","1149","195","1251","266","3567","396","676","152","176","85","50","67","0","24","126","61","336","77","233","64","103","41",
"0500000US39061","Hamilton County, Ohio","803272","*****","763077","1780","581492","2953","176676","2734","27497","1283","46785","1479","88769","1953","13625","965","4909","487","1076","378","121","97","3712","418","40195","1780","17105","827","23090","1670",
"0500000US39063","Hancock County, Ohio","75290","*****","73354","348","59873","879","13225","803","2333","316","5058","591","4236","514","1598","257","256","125","29","34","21","32","206","116","1936","348","943","204","993","326",
"0500000US39065","Hardin County, Ohio","31826","*****","31403","166","26711","437","4505","417","744","218","1411","214","1924","245","426","147","187","128","74","100","0","24","113","61","423","166","164","64","259","166",
"0500000US39067","Harrison County, Ohio","15698","*****","15638","36","11480","338","4114","344","632","120","348","103","2871","292","263","113","44","29","0","18","0","18","44","29","60","36","39","27","21","19",
"0500000US39069","Henry County, Ohio","28074","*****","27622","106","23550","377","3940","382","564","204","1524","250","1390","225","462","143","132","62","4","7","16","20","112","57","452","106","232","67","220","92",
"0500000US39071","Highland County, Ohio","43266","*****","42966","97","36991","518","5825","499","548","174","1121","213","3478","400","678","244","150","81","34","36","0","24","116","75","300","97","83","44","217","92",
"0500000US39073","Hocking County, Ohio","29111","*****","28820","132","25215","491","3490","465","597","205","762","194","1827","293","304","138","115","51","7","14","11","16","97","53","291","132","54","33","237","137",
"0500000US39075","Holmes County, Ohio","43176","*****","42779","163","39510","444","3034","401","560","234","813","178","1271","266","390","150","235","137","121","110","0","24","114","80","397","163","267","148","130","60",
"0500000US39077","Huron County, Ohio","59186","*****","57448","268","48472","641","8737","577","1592","335","1903","227","4464","396","778","191","239","86","32","28","0","27","207","81","1738","268","453","149","1285","247",
"0500000US39079","Jackson County, Ohio","32952","*****","32795","94","27360","634","5346","615","481","196","832","241","3597","523","436","192","89","68","39","48","0","24","50","43","157","94","109","79","48","49",
"0500000US39081","Jefferson County, Ohio","68510","*****","67683","146","47516","1015","19824","1006","5707","552","1647","264","10896","686","1574","275","343","134","54","62","13","21","276","126","827","146","611","143","216","81",
"0500000US39083","Knox County, Ohio","61063","*****","60124","218","46954","847","12972","778","3282","368","3094","407","5086","498","1510","262","198","88","36","43","0","27","162","75","939","218","474","180","465","149",
"0500000US39085","Lake County, Ohio","229602","*****","217237","817","178334","1582","37703","1412","15306","904","7558","611","11636","683","3203","463","1200","252","407","194","20","22","773","154","12365","817","7454","652","4911","535",
"0500000US39087","Lawrence County, Ohio","62100","*****","61865","115","25172","941","36540","941","961","207","1071","289","33706","833","802","269","153","78","1","3","0","27","152","78","235","115","206","110","29","29",
"0500000US39089","Licking County, Ohio","167911","*****","164729","447","131498","1318","32309","1253","7595","603","7708","585","13880","864","3126","401","922","212","58","52","0","27","864","204","3182","447","1609","318","1573","341",
"0500000US39091","Logan County, Ohio","45564","*****","44992","124","38749","593","6098","584","846","187","2123","302","2463","381","666","185","145","69","16","16","0","24","129","66","572","124","361","117","211","70",
"0500000US39093","Lorain County, Ohio","302465","*****","293852","710","227798","2065","59734","1863","17976","952","11938","691","24499","1042","5321","625","6320","590","5005","584","58","60","1257","287","8613","710","5294","543","3319","513",
"0500000US39095","Lucas County, Ohio","438167","*****","422696","872","340053","2170","80727","2206","13113","849","33393","1498","27830","1181","6391","631","1916","308","478","185","57","46","1381","223","15471","872","8439","590","7032","750",
"0500000US39097","Madison County, Ohio","43326","*****","42593","146","35848","559","6522","529","1011","183","1736","267","3047","373","728","206","223","91","17","29","11","15","195","84","733","146","227","106","506","143",
"0500000US39099","Mahoning County, Ohio","235809","*****","228593","600","183936","1490","41775","1391","19364","994","5813","588","13533","777","3065","433","2882","416","2038","328","70","69","774","218","7216","600","3469","370","3747","471",
"0500000US39101","Marion County, Ohio","66171","*****","65410","159","54248","728","10879","682","1745","265","2432","325","5611","511","1091","248","283","112","60","45","24","31","199","86","761","159","364","114","397","148",
"0500000US39103","Medina County, Ohio","174091","*****","169115","457","138107","1218","30085","1147","9720","668","7382","623","10352","712","2631","466","923","170","214","114","0","27","709","131","4976","457","3455","411","1521","280",
"0500000US39105","Meigs County, Ohio","23564","*****","23495","41","16238","427","7197","410","331","96","367","101","6284","390","215","69","60","47","0","21","0","21","60","47","69","41","8","11","61","40",
"0500000US39107","Mercer County, Ohio","40789","*****","40463","125","34611","511","5701","530","394","142","3224","351","1686","309","397","135","151","111","0","24","0","24","151","111","326","125","165","68","161","94",
"0500000US39109","Miami County, Ohio","103145","*****","101369","254","83476","951","17295","935","2515","387","5146","542","7801","666","1833","351","598","193","14","19","46","73","538","188","1776","254","818","207","958","227",
"0500000US39111","Monroe County, Ohio","14590","*****","14570","17","9416","428","5134","429","341","103","188","65","4255","386","350","124","20","20","0","18","0","18","20","20","20","17","6","9","14","14",
"0500000US39113","Montgomery County, Ohio","534801","*****","514189","1017","373971","2528","135114","2398","21155","996","35547","1434","64704","1567","13708","942","5104","539","763","200","45","38","4296","479","20612","1017","9658","686","10954","972",
"0500000US39115","Morgan County, Ohio","14977","*****","14907","42","12894","234","1943","223","198","65","200","72","1386","173","159","65","70","49","0","18","0","18","70","49","70","42","42","30","28","23",
"0500000US39117","Morrow County, Ohio","34991","*****","34792","82","29251","617","5450","598","1079","240","923","267","2897","391","551","226","91","76","0","24","0","24","91","76","199","82","95","56","104","69",
"0500000US39119","Muskingum County, Ohio","85947","*****","85071","217","73784","799","11057","768","2590","335","1772","306","5327","499","1368","312","230","108","0","27","53","73","177","79","876","217","454","163","422","136",
"0500000US39121","Noble County, Ohio","14561","*****","14460","63","12107","359","2279","353","585","171","286","97","1265","259","143","75","74","58","0","18","0","18","74","58","101","63","62","56","39","34",
"0500000US39123","Ottawa County, Ohio","41304","*****","40882","97","34331","499","6411","503","1211","164","2136","330","2615","272","449","138","140","66","0","24","6","11","134","64","422","97","281","76","141","64",
"0500000US39125","Paulding County, Ohio","19293","*****","19073","80","14191","332","4809","315","322","102","2945","281","1277","193","265","77","73","54","32","42","0","18","41","30","220","80","50","35","170","78",
"0500000US39127","Perry County, Ohio","36000","*****","35867","72","31645","413","4123","410","728","186","614","152","2171","376","610","184","99","56","18","21","0","24","81","52","133","72","75","53","58","50",
"0500000US39129","Pickaway County, Ohio","56279","*****","55997","110","46998","708","8622","705","1169","205","1894","381","4724","423","835","173","377","167","24","20","0","27","353","167","282","110","188","84","94","50",
"0500000US39131","Pike County, Ohio","28504","*****","28360","92","23616","512","4661","501","752","276","599","175","2871","348","439","142","83","64","0","21","0","21","83","64","144","92","83","48","61","50",
"0500000US39133","Portage County, Ohio","161553","*****","156323","472","124649","1293","30807","1241","9759","727","5684","530","12316","806","3048","538","867","208","58","56","38","48","771","210","5230","472","2184","300","3046","397",
"0500000US39135","Preble County, Ohio","41887","*****","41351","141","30224","598","10957","580","562","138","5581","491","4225","400","589","163","170","88","13","18","0","24","157","86","536","141","253","100","283","110",
"0500000US39137","Putnam County, Ohio","34256","*****","33955","109","30651","319","3229","317","362","118","1327","262","1150","310","390","149","75","48","21","20","0","24","54","45","301","109","124","45","177","97",
"0500000US39139","Richland County, Ohio","122813","*****","121098","254","98409","1033","22173","1036","4612","491","4353","514","11280","753","1928","363","516","147","120","76","53","49","343","131","1715","254","1064","173","651","228",
"0500000US39141","Ross County, Ohio","77552","*****","76891","123","65635","821","10898","814","1864","353","2603","409","5572","621","859","175","358","143","103","102","4","7","251","107","661","123","325","110","336","89",
"0500000US39143","Sandusky County, Ohio","60498","*****","59585","240","50694","729","8713","741","1328","269","2115","391","4272","403","998","232","178","73","33","35","0","27","145","59","913","240","439","116","474","207",
"0500000US39145","Scioto County, Ohio","78520","*****","77731","175","63926","965","13589","941","1015","275","2036","372","9557","770","981","285","216","91","10","13","10","17","196","87","789","175","233","88","556","167",
"0500000US39147","Seneca County, Ohio","56100","*****","55400","184","48764","470","6444","499","1134","205","1965","296","2658","315","687","208","192","75","22","21","8","11","162","73","700","184","233","62","467","165",
"0500000US39149","Shelby County, Ohio","49165","*****","48353","194","41215","601","6970","594","869","157","1804","272","3666","481","631","161","168","81","0","24","16","26","152","78","812","194","450","129","362","154",
"0500000US39151","Stark County, Ohio","375090","*****","367709","774","308268","1779","57726","1613","15183","855","10823","752","25440","1055","6280","649","1715","261","173","93","18","26","1524","229","7381","774","4123","494","3258","535",
"0500000US39153","Summit County, Ohio","541464","*****","517118","1265","415885","2443","97749","2177","29714","1162","18786","1009","40121","1557","9128","914","3484","510","794","349","174","118","2516","355","24346","1265","13175","802","11171","980",
"0500000US39155","Trumbull County, Ohio","207596","*****","204381","326","157299","1403","46283","1418","25926","1019","4566","512","13387","771","2404","356","799","155","131","60","4","7","664","153","3215","326","2270","259","945","228",
"0500000US39157","Tuscarawas County, Ohio","92616","*****","91426","219","79303","826","11685","829","2657","417","2121","331","5546","532","1361","286","438","153","47","76","0","27","391","131","1190","219","528","124","662","177",
"0500000US39159","Union County, Ohio","53090","*****","51512","263","41418","842","9821","833","1970","324","2789","512","3823","441","1239","254","273","119","13","18","0","27","260","117","1578","263","946","221","632","181",
"0500000US39161","Van Wert County, Ohio","28612","*****","28370","114","22620","435","5676","421","403","110","3727","349","1167","207","379","128","74","43","0","21","0","21","74","43","242","114","138","73","104","73",
"0500000US39163","Vinton County, Ohio","13319","*****","13288","29","11625","263","1655","256","97","50","217","81","1274","226","67","42","8","13","0","18","0","18","8","13","31","29","11","15","20","24",
"0500000US39165","Warren County, Ohio","217623","*****","205410","829","146206","2481","57888","2475","10625","975","16882","1597","24666","1590","5715","820","1316","252","290","168","3","7","1023","204","12213","829","5810","547","6403","805",
"0500000US39167","Washington County, Ohio","61473","*****","60663","164","38071","865","22278","847","2201","272","1724","321","17619","837","734","165","314","104","43","53","0","27","271","90","810","164","430","145","380","135",
"0500000US39169","Wayne County, Ohio","114978","*****","112789","269","93747","816","18625","827","4436","453","4601","435","7929","461","1659","283","417","146","23","31","3","5","391","143","2189","269","915","206","1274","221",
"0500000US39171","Williams County, Ohio","37493","*****","36826","178","27038","586","9628","588","843","183","5790","461","2130","343","865","245","160","85","17","20","0","24","143","82","667","178","328","113","339","175",
"0500000US39173","Wood County, Ohio","128139","*****","123939","462","99915","1152","23259","1045","4769","502","9513","764","6895","556","2082","285","765","211","221","120","13","15","531","160","4200","462","2028","309","2172","463",
"0500000US39175","Wyandot County, Ohio","22535","*****","22247","116","19737","353","2477","353","377","109","699","201","1188","227","213","86","33","29","3","8","0","21","30","29","288","116","113","52","175","105",
"0500000US40001","Adair County, Oklahoma","22380","*****","21771","88","13637","313","8090","311","141","56","1136","147","5154","334","1659","175","44","27","8","13","3","4","33","22","609","88","170","70","439","94",
"0500000US40003","Alfalfa County, Oklahoma","5703","*****","5602","44","3781","209","1808","209","74","34","814","124","579","131","341","73","13","14","6","12","0","13","7","6","101","44","2","4","99","44",
"0500000US40005","Atoka County, Oklahoma","13958","*****","13784","53","9459","206","4303","224","92","41","654","111","2272","185","1285","142","22","18","0","15","0","15","22","18","174","53","68","31","106","47",
"0500000US40007","Beaver County, Oklahoma","5581","*****","4988","81","2313","164","2622","159","37","20","1334","138","942","133","309","76","53","37","0","13","0","13","53","37","593","81","216","63","377","99",
"0500000US40009","Beckham County, Oklahoma","22941","*****","22335","183","13612","718","8657","700","334","132","1656","315","3934","468","2733","470","66","52","0","17","0","17","66","52","606","183","131","75","475","190",
"0500000US40011","Blaine County, Oklahoma","9832","*****","9456","120","6433","276","2945","278","155","63","889","169","1121","175","780","183","78","55","0","13","0","13","78","55","376","120","67","39","309","115",
"0500000US40013","Bryan County, Oklahoma","43595","*****","42578","202","22281","603","20075","614","601","198","2441","335","13820","615","3213","320","222","104","31","44","1","2","190","90","1017","202","271","118","746","175",
"0500000US40015","Caddo County, Oklahoma","29551","*****","28581","151","21886","451","6441","432","311","106","1197","151","2733","320","2200","236","254","97","7","9","0","17","247","97","970","151","351","103","619","127",
"0500000US40017","Canadian County, Oklahoma","122832","*****","117028","427","78049","1349","38046","1330","2150","313","12399","1032","14282","879","9215","642","933","210","19","25","28","33","886","200","5804","427","3060","311","2744","430",
"0500000US40019","Carter County, Oklahoma","48288","*****","47031","260","34107","560","12728","598","485","140","2286","250","6999","581","2958","346","196","75","0","20","0","20","196","75","1257","260","417","134","840","244",
"0500000US40021","Cherokee County, Oklahoma","47860","*****","46541","214","31717","826","14583","840","909","205","3721","528","5517","566","4436","646","241","98","0","20","23","34","218","92","1319","214","423","169","896","192",
"0500000US40023","Choctaw County, Oklahoma","15175","*****","15003","58","9617","272","5358","253","139","51","630","137","3668","267","921","157","28","25","5","8","0","15","23","24","172","58","66","23","106","49",
"0500000US40025","Cimarron County, Oklahoma","2390","*****","2179","41","922","95","1250","101","15","11","331","65","539","74","365","67","7","7","0","9","0","9","7","7","211","41","62","25","149","40",
"0500000US40027","Cleveland County, Oklahoma","264934","*****","249234","843","157103","2080","88102","2106","6792","544","23232","1373","36664","1616","21414","1236","4029","501","133","80","132","122","3764","480","15700","843","7342","570","8358","771",
"0500000US40029","Coal County, Oklahoma","5877","*****","5835","30","4264","140","1552","135","24","16","262","67","686","114","580","92","19","15","0","13","0","13","19","15","42","30","15","16","27","25",
"0500000US40031","Comanche County, Oklahoma","125647","*****","118542","749","55770","1613","57584","1376","5802","716","13420","894","26552","1158","11810","813","5188","539","831","240","212","142","4145","474","7105","749","3814","439","3291","614",
"0500000US40033","Cotton County, Oklahoma","6157","*****","6066","45","3680","221","2318","219","60","33","228","67","1538","180","492","105","68","35","20","21","5","8","43","28","91","45","81","44","10","13",
"0500000US40035","Craig County, Oklahoma","14792","*****","14481","73","9575","299","4834","304","266","103","1955","203","1256","199","1357","192","72","41","6","10","3","4","63","37","311","73","91","47","220","65",
"0500000US40037","Creek County, Oklahoma","70607","*****","69445","156","51045","606","18035","610","1038","183","5723","454","6367","374","4907","370","365","102","18","21","5","12","342","103","1162","156","569","98","593","119",
"0500000US40039","Custer County, Oklahoma","28506","*****","26651","370","18811","628","7667","680","351","141","1924","352","3412","609","1980","341","173","96","42","47","11","16","120","79","1855","370","458","202","1397","358",
"0500000US40041","Delaware County, Oklahoma","41415","*****","40508","114","18968","616","21421","653","616","120","8266","428","8543","554","3996","373","119","57","4","6","8","12","107","56","907","114","358","101","549","130",
"0500000US40043","Dewey County, Oklahoma","4817","*****","4749","33","3482","139","1241","139","23","14","512","101","402","88","304","70","26","15","0","9","0","9","26","15","68","33","22","19","46","28",
"0500000US40045","Ellis County, Oklahoma","4113","*****","4037","28","2734","112","1292","114","35","18","435","80","555","93","267","59","11","11","0","9","0","9","11","11","76","28","30","17","46","27",
"0500000US40047","Garfield County, Oklahoma","61663","*****","57334","405","37653","1104","18748","1026","1014","237","5880","580","7227","739","4627","405","933","296","280","214","15","20","638","223","4329","405","1384","361","2945","375",
"0500000US40049","Garvin County, Oklahoma","27421","*****","26554","140","19503","423","6934","430","293","83","1573","223","3133","286","1935","220","117","47","0","17","0","17","117","47","867","140","369","91","498","134",
"0500000US40051","Grady County, Oklahoma","53161","*****","52188","217","37736","689","13939","628","473","114","4092","466","5713","400","3661","365","513","148","41","33","50","39","422","131","973","217","485","146","488","151",
"0500000US40053","Grant County, Oklahoma","4523","*****","4484","15","2939","136","1532","140","39","23","819","104","343","67","331","79","13","11","2","3","0","9","11","10","39","15","32","16","7","11",
"0500000US40055","Greer County, Oklahoma","6144","*****","6066","66","4079","260","1964","259","55","34","381","114","942","154","586","180","23","27","11","25","0","13","12","11","78","66","10","17","68","64",
"0500000US40057","Harmon County, Oklahoma","2883","*****","2779","45","1826","140","953","131","35","29","84","42","741","115","93","39","0","9","0","9","0","9","0","9","104","45","24","20","80","38",
"0500000US40059","Harper County, Oklahoma","3747","*****","3228","59","2206","134","1012","120","44","29","471","92","255","90","242","69","10","9","0","9","0","9","10","9","519","59","56","28","463","70",
"0500000US40061","Haskell County, Oklahoma","12839","*****","12624","44","8225","210","4375","204","113","48","734","134","2423","196","1105","136","24","16","0","15","0","15","24","16","215","44","30","20","185","49",
"0500000US40063","Hughes County, Oklahoma","13840","*****","13612","69","10241","267","3355","269","125","43","765","136","1437","173","1028","152","16","11","0","15","1","2","15","11","228","69","47","27","181","78",
"0500000US40065","Jackson County, Oklahoma","26275","*****","24693","258","12957","678","11337","618","980","229","2763","325","5298","457","2296","359","399","121","11","11","59","50","329","121","1582","258","695","151","887","230",
"0500000US40067","Jefferson County, Oklahoma","6377","*****","6188","41","3795","165","2387","158","38","21","269","65","1634","148","446","79","6","7","0","13","0","13","6","7","189","41","120","34","69","34",
"0500000US40069","Johnston County, Oklahoma","11043","*****","10863","57","7095","250","3733","245","140","55","578","136","2140","189","875","113","35","23","0","15","7","10","28","18","180","57","90","45","90","34",
