"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M","B05002_016E","B05002_016M","B05002_017E","B05002_017M","B05002_018E","B05002_018M","B05002_019E","B05002_019M","B05002_020E","B05002_020M","B05002_021E","B05002_021M","B05002_022E","B05002_022M","B05002_023E","B05002_023M","B05002_024E","B05002_024M","B05002_025E","B05002_025M","B05002_026E","B05002_026M","B05002_027E","B05002_027M",
"0500000US29135","Moniteau County, Missouri","15958","*****","15759","100","12375","281","3320","305","359","92","1385","208","911","183","665","142","64","57","28","41","0","17","36","38","199","100","111","62","7","9","32","37","5","8","0","17","67","50","0","17","88","83","2","4","0","17","0","17","0","17","86","83","0","17",
"0500000US29137","Monroe County, Missouri","8654","*****","8608","21","6556","181","2021","180","143","60","1158","159","420","96","300","78","31","23","0","15","0","15","31","23","46","21","17","13","14","12","3","4","0","15","0","15","0","15","0","15","29","19","6","7","10","9","0","15","0","15","13","15","0","15",
"0500000US29139","Montgomery County, Missouri","11545","*****","11464","39","9806","174","1631","177","118","47","662","108","537","126","314","82","27","22","9","15","0","17","18","16","81","39","40","24","1","2","11","12","0","17","0","17","28","20","0","17","41","28","4","7","13","18","0","17","0","17","24","17","0","17",
"0500000US29141","Morgan County, Missouri","20137","*****","19998","73","12594","635","7201","611","897","297","3253","292","1374","273","1677","440","203","155","1","2","0","20","202","155","139","73","119","73","55","41","44","57","6","8","0","20","14","19","0","20","20","19","10","11","0","20","4","6","0","20","6","14","0","20",
"0500000US29143","New Madrid County, Missouri","17811","*****","17725","42","13584","324","4036","323","53","44","1296","193","2248","274","439","134","105","57","16","22","0","17","89","55","86","42","17","19","10","17","0","17","0","17","0","17","7","10","0","17","69","37","25","24","5","6","0","17","0","17","39","28","0","17",
"0500000US29145","Newton County, Missouri","58202","*****","56322","265","34224","957","21709","967","1071","271","7094","585","8539","623","5005","471","389","148","64","56","28","32","297","141","1880","265","766","170","90","51","333","113","43","56","44","37","234","80","22","33","1114","199","71","67","222","102","11","20","199","123","600","133","11","14",
"0500000US29147","Nodaway County, Missouri","22547","*****","22027","149","15094","636","6789","604","424","142","4610","552","955","241","800","149","144","58","21","26","0","20","123","54","520","149","119","72","1","2","49","41","27","39","0","20","40","31","2","3","401","132","53","46","237","87","26","34","29","48","40","47","16","20",
"0500000US29149","Oregon County, Missouri","10699","*****","10546","78","5622","405","4913","388","255","100","1314","245","2485","319","859","216","11","16","9","15","0","17","2","5","153","78","123","76","41","44","50","53","0","17","11","18","7","11","14","21","30","28","10","15","0","17","0","17","16","24","4","6","0","17",
"0500000US29151","Osage County, Missouri","13619","*****","13601","19","11951","247","1594","237","100","46","712","166","507","168","275","72","56","37","0","17","0","17","56","37","18","19","16","18","0","17","9","17","0","17","0","17","7","10","0","17","2","4","0","17","0","17","0","17","0","17","2","4","0","17",
"0500000US29153","Ozark County, Missouri","9236","*****","9179","48","4423","266","4704","275","220","79","1855","244","1815","204","814","189","52","36","17","28","0","15","35","25","57","48","47","46","3","4","32","44","0","15","0","15","12","17","0","15","10","12","0","15","0","15","0","15","0","15","0","15","10","12",
"0500000US29155","Pemiscot County, Missouri","17031","*****","16951","42","10638","433","6265","440","81","87","998","172","4936","389","250","78","48","38","0","17","0","17","48","38","80","42","17","14","3","5","0","17","0","17","2","2","12","15","0","17","63","38","5","8","0","17","8","13","0","17","50","38","0","17",
"0500000US29157","Perry County, Missouri","19146","*****","18938","100","15267","428","3544","418","122","66","1973","348","864","186","585","190","127","74","16","24","0","17","111","69","208","100","74","47","5","12","12","16","0","17","0","17","39","39","18","17","134","93","28","32","63","72","0","17","0","17","37","48","6","9",
"0500000US29159","Pettis County, Missouri","42371","*****","39668","235","29685","668","9797","647","632","160","4019","411","2521","288","2625","412","186","74","13","14","7","12","166","70","2703","235","895","187","532","137","96","59","7","13","0","23","260","107","0","23","1808","221","288","110","136","55","10","14","0","23","1374","206","0","23",
"0500000US29161","Phelps County, Missouri","44789","*****","42311","383","28262","837","13284","757","1190","256","5027","442","4539","496","2528","370","765","322","4","8","6","8","755","322","2478","383","674","166","220","89","367","119","0","23","0","23","87","77","0","23","1804","364","49","36","1412","330","296","224","0","23","31","31","16","19",
"0500000US29163","Pike County, Missouri","18489","*****","18270","105","14233","391","3960","380","142","58","2222","274","1053","176","543","140","77","70","0","17","10","12","67","69","219","105","57","37","25","26","19","16","0","17","0","17","13","16","0","17","162","101","0","17","17","15","0","17","0","17","145","99","0","17",
"0500000US29165","Platte County, Missouri","98824","*****","93571","555","48395","1324","43575","1479","3005","440","24373","1276","9994","697","6203","616","1601","321","187","110","27","30","1387","309","5253","555","2504","346","463","162","1018","194","407","173","3","5","537","154","76","49","2749","441","296","118","1388","307","506","270","34","47","443","160","82","57",
"0500000US29167","Polk County, Missouri","31549","*****","31320","121","21367","685","9805","678","460","187","4409","586","2769","416","2167","418","148","96","8","16","23","30","117","86","229","121","176","113","108","97","24","28","32","55","0","23","8","8","4","6","53","40","36","35","17","22","0","23","0","23","0","23","0","23",
"0500000US29169","Pulaski County, Missouri","52591","*****","49922","364","16097","881","31549","1024","4415","669","8691","1017","11966","892","6477","974","2276","572","381","202","54","47","1841","541","2669","364","1478","290","379","178","633","176","43","62","7","13","416","151","0","26","1191","306","302","169","332","179","215","135","37","49","296","190","9","15",
"0500000US29171","Putnam County, Missouri","4815","*****","4777","28","2612","222","2149","213","24","20","1629","220","271","106","225","89","16","18","0","11","0","11","16","18","38","28","38","28","13","15","24","25","0","11","0","11","1","3","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US29173","Ralls County, Missouri","10217","*****","10106","65","7997","277","2075","283","38","33","1410","222","460","171","167","66","34","24","8","12","16","21","10","11","111","65","73","63","44","53","24","29","0","17","0","17","5","11","0","17","38","22","14","16","3","6","0","17","0","17","21","15","0","17",
"0500000US29175","Randolph County, Missouri","24945","*****","24636","141","18661","485","5838","461","534","179","2883","289","1428","246","993","188","137","75","29","38","0","20","108","67","309","141","213","134","46","53","64","58","30","54","0","20","68","85","5","8","96","74","0","20","40","50","0","20","6","14","30","47","20","23",
"0500000US29177","Ray County, Missouri","22825","*****","22638","85","17150","479","5297","483","222","82","2628","342","1227","210","1220","265","191","76","0","20","0","20","191","76","187","85","129","75","56","39","19","26","0","20","0","20","36","43","18","31","58","37","10","11","18","23","0","20","0","20","30","25","0","20",
"0500000US29179","Reynolds County, Missouri","6315","*****","6278","45","4908","165","1354","168","78","69","566","125","466","103","244","88","16","24","0","15","0","15","16","24","37","45","3","7","0","15","0","15","0","15","0","15","3","7","0","15","34","45","0","15","0","15","2","3","0","15","32","44","0","15",
"0500000US29181","Ripley County, Missouri","13693","*****","13617","65","9082","405","4439","407","124","59","1610","245","2187","362","518","137","96","69","0","17","0","17","96","69","76","65","53","54","10","11","33","49","0","17","0","17","0","17","10","15","23","34","23","34","0","17","0","17","0","17","0","17","0","17",
"0500000US29183","St. Charles County, Missouri","389985","*****","374289","898","268448","2308","102923","2198","9953","720","53317","1717","25901","1324","13752","999","2918","368","463","210","104","77","2351","330","15696","898","7551","712","1752","285","3830","427","504","275","16","18","1275","257","174","78","8145","814","854","187","3882","453","333","167","25","25","2649","474","402","176",
"0500000US29185","St. Clair County, Missouri","9383","*****","9270","64","6597","222","2648","206","149","52","1349","179","703","141","447","104","25","20","0","15","0","15","25","20","113","64","74","43","34","28","32","28","0","15","0","15","5","10","3","6","39","47","0","15","12","18","0","15","27","41","0","15","0","15",
"0500000US29186","Ste. Genevieve County, Missouri","17871","*****","17699","97","14804","363","2821","374","53","37","1560","316","906","202","302","118","74","47","16","21","0","17","58","49","172","97","99","86","19","34","66","80","0","17","0","17","14","20","0","17","73","57","0","17","0","17","9","13","0","17","64","55","0","17",
"0500000US29187","St. Francois County, Missouri","66342","*****","65668","176","53556","769","11719","821","920","280","4694","504","4179","580","1926","340","393","145","13","20","0","26","380","147","674","176","237","99","92","54","77","68","16","21","0","26","50","49","2","3","437","130","96","63","151","69","0","26","0","26","177","85","13","20",
"0500000US29189","St. Louis County, Missouri","998684","*****","926072","2178","673197","4473","245325","3928","27143","1289","114262","2525","75611","2356","28309","1326","7550","721","1048","440","183","92","6319","578","72612","2178","38305","1451","12761","1082","17789","812","3498","619","89","66","3553","444","615","214","34307","1657","5445","721","17384","1059","2859","490","181","81","7738","886","700","233",
"0500000US29195","Saline County, Missouri","23102","*****","21666","185","16387","502","5164","481","537","178","2192","370","1198","208","1237","225","115","46","0","20","47","29","68","36","1436","185","498","151","77","60","88","30","0","20","1","11","332","138","0","20","938","224","128","47","37","40","4","9","7","31","756","221","6","7",
"0500000US29197","Schuyler County, Missouri","4502","*****","4479","18","2958","164","1498","164","61","48","1154","165","119","37","164","58","23","23","0","11","0","11","23","23","23","18","14","14","14","14","0","11","0","11","0","11","0","11","0","11","9","11","2","4","7","10","0","11","0","11","0","11","0","11",
"0500000US29199","Scotland County, Missouri","4898","*****","4888","16","3306","147","1578","149","328","86","1052","131","116","59","82","45","4","6","0","11","0","11","4","6","10","16","10","16","10","16","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US29201","Scott County, Missouri","38729","*****","38228","161","29174","716","8903","678","213","76","3514","527","4253","470","923","234","151","100","51","77","0","23","100","66","501","161","201","108","17","15","107","109","18","25","0","23","59","41","0","23","300","123","14","16","150","64","0","23","0","23","136","100","0","23",
"0500000US29203","Shannon County, Missouri","8246","*****","8237","15","5703","279","2463","282","228","114","1035","189","572","146","628","176","71","46","4","7","0","15","67","45","9","15","7","13","2","5","0","15","0","15","0","15","5","11","0","15","2","6","2","6","0","15","0","15","0","15","0","15","0","15",
"0500000US29205","Shelby County, Missouri","6061","*****","6042","17","4638","162","1389","162","64","24","835","122","368","93","122","43","15","13","5","10","0","15","10","8","19","17","13","13","5","9","5","9","0","15","3","5","0","15","0","15","6","8","2","3","4","7","0","15","0","15","0","15","0","15",
"0500000US29207","Stoddard County, Missouri","29512","*****","29359","85","22903","460","6356","454","334","169","2283","336","2785","327","954","188","100","61","0","20","0","20","100","61","153","85","72","65","51","57","11","12","10","16","0","20","0","20","0","20","81","76","19","19","7","15","0","20","0","20","55","72","0","20",
"0500000US29209","Stone County, Missouri","31527","*****","30936","159","14323","759","16495","759","993","226","8203","701","3612","462","3687","531","118","63","1","5","0","23","117","63","591","159","398","161","219","135","46","48","0","23","0","23","105","62","28","32","193","78","38","32","26","27","1","6","0","23","104","64","24","26",
"0500000US29211","Sullivan County, Missouri","6317","*****","5741","134","4064","211","1555","175","62","33","811","128","280","89","402","146","122","67","46","47","0","15","76","51","576","134","355","140","0","15","6","10","78","73","0","15","257","110","14","16","221","89","0","15","0","15","31","49","0","15","190","75","0","15",
"0500000US29213","Taney County, Missouri","54720","*****","52807","337","24268","1121","28091","1133","1624","480","10929","698","9494","869","6044","812","448","144","91","84","13","20","344","117","1913","337","774","232","221","128","204","77","8","14","2","3","293","199","46","49","1139","275","149","87","174","96","0","26","4","5","812","250","0","26",
"0500000US29215","Texas County, Missouri","25671","*****","25438","144","15466","661","9765","675","663","184","3752","581","2972","490","2378","415","207","109","0","20","13","15","194","110","233","144","194","149","6","9","183","146","0","20","0","20","5","9","0","20","39","44","34","43","0","20","0","20","0","20","0","20","5","8",
"0500000US29217","Vernon County, Missouri","20691","*****","20426","115","12965","508","7399","523","421","134","3834","463","1580","232","1564","345","62","37","15","20","0","20","47","30","265","115","149","94","87","64","58","74","2","4","0","20","0","20","2","3","116","50","19","28","25","18","33","31","13","14","18","14","8","8",
"0500000US29219","Warren County, Missouri","33908","*****","33316","185","26551","648","6636","608","414","118","2827","421","2125","435","1270","300","129","85","0","23","8","12","121","84","592","185","423","177","89","73","120","92","13","19","15","25","169","120","17","28","169","90","3","5","58","66","0","23","0","23","106","71","2","4",
"0500000US29221","Washington County, Missouri","24931","*****","24873","49","21326","480","3445","467","68","40","1482","266","1016","264","879","207","102","72","0","20","0","20","102","72","58","49","13","20","0","20","13","20","0","20","0","20","0","20","0","20","45","44","10","15","1","5","0","20","22","34","12","21","0","20",
"0500000US29223","Wayne County, Missouri","13308","*****","13218","57","10257","382","2928","373","187","96","1281","291","986","241","474","151","33","33","0","17","0","17","33","33","90","57","52","50","16","18","36","41","0","17","0","17","0","17","0","17","38","29","15","19","18","21","0","17","0","17","5","9","0","17",
"0500000US29225","Webster County, Missouri","38082","*****","37723","113","25299","580","12272","602","997","225","4503","434","3566","402","3206","369","152","61","15","15","24","29","113","51","359","113","234","97","105","72","52","42","27","39","0","23","25","21","25","20","125","57","11","13","75","47","0","23","0","23","39","23","0","23",
"0500000US29227","Worth County, Missouri","2040","*****","2015","17","1393","97","612","94","24","19","407","64","64","34","117","42","10","10","0","11","0","11","10","10","25","17","21","17","9","10","4","6","0","11","0","11","8","11","0","11","4","8","4","8","0","11","0","11","0","11","0","11","0","11",
"0500000US29229","Wright County, Missouri","18293","*****","18108","95","11780","506","6241","500","537","156","2146","349","1802","364","1756","322","87","59","0","17","0","17","87","59","185","95","130","85","37","27","64","74","0","17","0","17","16","26","13","16","55","38","24","19","0","17","0","17","0","17","0","17","31","31",
"0500000US29510","St. Louis city, Missouri","311273","*****","290228","1144","208269","1844","79523","1593","6344","510","35103","1223","28702","1065","9374","682","2436","483","232","123","49","37","2155","458","21045","1144","9365","775","2258","325","3708","399","1736","539","0","26","1510","339","153","79","11680","882","1486","268","5439","630","1324","395","128","85","3068","445","235","121",
"0500000US30001","Beaverhead County, Montana","9393","*****","9081","125","4605","281","4423","263","400","104","1033","158","426","143","2564","240","53","28","0","14","0","14","53","28","312","125","100","60","16","17","19","21","0","14","0","14","49","50","16","18","212","87","2","4","4","9","0","14","13","24","162","73","31","36",
"0500000US30003","Big Horn County, Montana","13376","*****","13196","97","10506","210","2668","242","113","55","936","135","501","185","1118","167","22","19","0","16","0","16","22","19","180","97","57","55","2","3","0","16","0","16","0","16","48","54","7","8","123","81","8","10","12","22","0","16","0","16","93","76","10","11",
"0500000US30005","Blaine County, Montana","6727","*****","6664","35","5424","191","1210","176","106","53","368","80","74","37","662","127","30","23","0","14","0","14","30","23","63","35","60","35","37","28","0","14","0","14","0","14","11","18","12","10","3","4","0","14","0","14","0","14","0","14","0","14","3","4",
"0500000US30007","Broadwater County, Montana","5834","*****","5778","35","2786","224","2943","229","189","77","1094","223","210","79","1450","226","49","48","0","14","0","14","49","48","56","35","26","28","0","14","0","14","0","14","0","14","8","16","18","23","30","23","17","19","0","14","0","14","0","14","0","14","13","16",
"0500000US30009","Carbon County, Montana","10546","*****","10440","43","5679","260","4702","268","532","149","1706","190","703","126","1761","211","59","38","0","16","0","16","59","38","106","43","73","35","23","18","25","21","12","11","0","16","6","11","7","11","33","25","21","22","9","13","0","16","0","16","0","16","3","5",
"0500000US30011","Carter County, Montana","1318","110","1318","110","595","77","720","92","16","11","475","76","48","18","181","44","3","5","0","10","0","10","3","5","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US30013","Cascade County, Montana","81746","*****","80008","227","46721","985","31946","925","3178","348","9555","625","6059","551","13154","724","1341","258","58","39","98","60","1185","244","1738","227","1119","188","410","115","377","88","28","25","0","23","115","66","189","79","619","151","140","71","146","78","14","22","35","35","74","48","210","105",
"0500000US30015","Chouteau County, Montana","5789","*****","5691","35","3951","172","1660","177","119","59","425","74","202","52","914","151","80","37","0","14","0","14","80","37","98","35","58","29","16","11","25","24","0","14","0","14","8","9","9","7","40","28","18","16","0","14","0","14","0","14","15","18","7","5",
"0500000US30017","Custer County, Montana","11845","*****","11655","84","7595","284","4015","282","262","71","1857","208","494","123","1402","208","45","35","0","16","20","24","25","26","190","84","113","74","39","21","40","35","0","16","0","16","26","39","8","11","77","59","8","13","12","14","0","16","0","16","47","55","10","12",
"0500000US30019","Daniels County, Montana","1753","157","1681","161","1072","119","597","141","6","8","302","106","38","36","251","114","12","14","0","10","0","10","12","14","72","41","65","41","0","10","6","8","0","10","11","17","40","34","8","11","7","9","2","3","5","9","0","10","0","10","0","10","0","10",
"0500000US30021","Dawson County, Montana","9191","*****","9101","61","5629","403","3383","409","125","82","1350","207","386","154","1522","290","89","64","30","46","0","14","59","44","90","61","16","24","2","4","14","23","0","14","0","14","0","14","0","14","74","57","8","14","4","5","1","2","1","4","4","9","56","54",
"0500000US30023","Deer Lodge County, Montana","9100","*****","8871","143","5582","302","3220","310","202","89","772","160","439","131","1807","239","69","61","12","11","0","14","57","65","229","143","159","140","109","133","50","51","0","14","0","14","0","14","0","14","70","70","10","15","10","16","41","49","0","14","9","18","0","14",
"0500000US30025","Fallon County, Montana","2838","157","2799","151","1645","207","1133","166","45","39","484","115","115","60","489","134","21","27","0","10","0","10","21","27","39","42","0","10","0","10","0","10","0","10","0","10","0","10","0","10","39","42","0","10","20","27","0","10","14","22","0","10","5","8",
"0500000US30027","Fergus County, Montana","11273","*****","11114","93","6774","436","4317","440","301","133","1445","282","632","215","1939","347","23","21","0","16","0","16","23","21","159","93","77","71","22","18","53","68","0","16","0","16","0","16","2","3","82","62","48","41","18","39","2","4","0","16","0","16","14","22",
"0500000US30029","Flathead County, Montana","98082","*****","95924","305","45974","1390","48947","1329","5037","431","14438","1137","6778","654","22694","1109","1003","304","79","65","34","58","890","294","2158","305","1497","293","582","202","331","118","59","58","11","17","205","104","309","110","661","179","127","56","163","88","0","23","36","44","153","75","182","92",
"0500000US30031","Gallatin County, Montana","104729","*****","101165","354","43514","1388","56751","1290","7510","670","17206","1013","7485","696","24550","1105","900","182","6","6","9","11","885","180","3564","354","1494","247","426","132","409","164","39","33","8","12","385","126","227","148","2070","335","435","135","813","166","173","137","21","19","546","191","82","51",
"0500000US30033","Garfield County, Montana","1141","114","1141","114","846","102","291","89","35","18","76","29","30","15","150","88","4","4","0","10","0","10","4","4","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US30035","Glacier County, Montana","13699","*****","13501","77","10814","311","2568","319","330","136","744","203","394","154","1100","215","119","82","0","16","3","6","116","82","198","77","50","40","0","16","3","5","0","16","0","16","16","29","31","28","148","69","28","38","10","12","0","16","0","16","36","47","74","40",
"0500000US30037","Golden Valley County, Montana","724","100","713","100","365","61","347","70","37","17","93","37","46","19","171","60","1","2","0","10","0","10","1","2","11","9","11","9","9","9","0","10","0","10","0","10","2","4","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US30039","Granite County, Montana","3269","*****","3235","31","1750","129","1475","132","159","55","494","108","95","39","727","132","10","9","0","10","0","10","10","9","34","31","9","11","0","10","1","3","0","10","0","10","0","10","8","11","25","25","4","7","15","22","0","10","0","10","0","10","6","8",
"0500000US30041","Hill County, Montana","16439","*****","16205","64","12402","326","3688","328","166","60","1289","217","315","109","1918","250","115","55","8","13","0","16","107","57","234","64","122","42","38","27","20","14","4","6","0","16","22","22","38","24","112","50","16","18","38","33","0","16","16","20","21","18","21","19",
"0500000US30043","Jefferson County, Montana","11778","*****","11707","33","6356","328","5248","316","472","110","2018","267","592","125","2166","231","103","47","0","16","11","13","92","46","71","33","39","24","14","11","6","10","0","16","0","16","0","16","19","16","32","21","7","12","7","12","0","16","0","16","2","4","16","14",
"0500000US30045","Judith Basin County, Montana","1951","*****","1931","12","1330","74","598","73","86","40","185","39","76","23","251","57","3","4","0","10","0","10","3","4","20","12","14","12","9","11","0","10","0","10","0","10","0","10","5","6","6","4","6","4","0","10","0","10","0","10","0","10","0","10",
"0500000US30047","Lake County, Montana","29774","*****","29186","150","16997","512","11886","485","1350","213","3442","323","1148","200","5946","474","303","96","0","18","2","4","301","96","588","150","296","85","72","45","47","26","13","15","9","10","73","51","82","45","292","118","76","94","57","37","16","16","33","35","42","33","68","44",
"0500000US30049","Lewis and Clark County, Montana","67077","*****","66129","191","37223","1129","28333","1100","2740","415","8430","571","3949","417","13214","822","573","180","19","27","40","27","514","178","948","191","548","147","210","90","161","70","0","23","0","23","91","55","86","59","400","152","82","63","87","65","7","12","0","23","89","74","135","79",
"0500000US30051","Liberty County, Montana","2280","201","2268","201","1700","199","505","95","24","27","203","63","15","19","263","69","63","26","0","10","0","10","63","26","12","13","12","13","0","10","0","10","0","10","0","10","0","10","12","13","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US30053","Lincoln County, Montana","19358","*****","18863","199","7968","568","10678","591","992","292","2927","355","1183","262","5576","501","217","114","0","16","9","14","208","114","495","199","216","79","102","41","58","41","17","20","0","16","20","24","19","18","279","168","136","108","31","37","0","16","0","16","31","27","81","73",
"0500000US30055","McCone County, Montana","1630","118","1618","117","1239","121","367","98","20","18","168","54","82","75","97","36","12","18","0","10","0","10","12","18","12","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","12","10","2","3","3","4","0","10","0","10","7","6","0","10",
"0500000US30057","Madison County, Montana","8218","*****","7874","121","3208","265","4622","275","496","134","1179","193","466","119","2481","275","44","31","0","14","16","24","28","19","344","121","42","35","31","33","0","14","6","9","0","14","5","9","0","14","302","125","61","74","3","6","0","14","2","7","231","122","5","6",
"0500000US30059","Meagher County, Montana","1968","201","1937","202","1210","176","704","122","29","22","286","75","102","45","287","82","23","24","0","10","0","10","23","24","31","23","13","18","10","16","0","10","0","10","0","10","0","10","3","8","18","14","10","11","0","10","0","10","0","10","8","8","0","10",
"0500000US30061","Mineral County, Montana","4211","*****","4092","81","1803","208","2289","191","239","83","586","121","199","67","1265","166","0","10","0","10","0","10","0","10","119","81","116","81","8","14","102","78","0","10","0","10","0","10","6","8","3","4","3","4","0","10","0","10","0","10","0","10","0","10",
"0500000US30063","Missoula County, Montana","115983","*****","112602","393","57216","1617","54013","1603","5656","635","14522","974","7629","767","26206","1424","1373","288","77","88","11","20","1285","270","3381","393","1640","261","750","222","606","176","41","40","36","51","55","46","152","72","1741","348","412","159","933","251","25","38","3","4","115","74","253","154",
"0500000US30065","Musselshell County, Montana","4807","108","4760","109","2166","190","2586","210","240","94","699","136","385","117","1262","222","8","9","0","10","0","10","8","9","47","31","35","27","8","8","15","22","0","10","0","10","0","10","12","14","12","11","2","4","5","7","0","10","0","10","0","10","5","7",
"0500000US30067","Park County, Montana","16246","*****","15828","122","7277","444","8458","468","993","183","3138","321","1146","243","3181","382","93","43","0","16","0","16","93","43","418","122","264","99","136","66","11","10","1","3","5","7","96","59","15","21","154","70","116","64","2","4","4","5","11","15","18","23","3","6",
"0500000US30069","Petroleum County, Montana","432","57","426","55","290","47","136","34","3","4","41","21","21","11","71","26","0","10","0","10","0","10","0","10","6","8","6","8","0","10","6","8","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US30071","Phillips County, Montana","4124","*****","4052","39","3123","143","919","132","51","30","407","90","113","49","348","91","10","10","0","10","0","10","10","10","72","39","50","36","21","26","18","22","0","10","0","10","0","10","11","14","22","21","13","19","0","10","0","10","0","10","0","10","9","9",
"0500000US30073","Pondera County, Montana","6044","*****","5955","33","4453","159","1474","166","169","75","497","99","146","91","662","107","28","21","0","14","0","14","28","21","89","33","49","22","9","9","6","6","0","14","0","14","0","14","34","20","40","26","7","9","2","3","0","14","0","14","1","2","30","23",
"0500000US30075","Powder River County, Montana","1619","110","1598","110","737","111","861","103","9","8","408","69","79","33","365","78","0","10","0","10","0","10","0","10","21","20","0","10","0","10","0","10","0","10","0","10","0","10","0","10","21","20","16","17","0","10","0","10","0","10","3","7","2","5",
"0500000US30077","Powell County, Montana","6861","*****","6830","30","3758","291","3011","284","288","101","829","162","430","131","1464","196","61","39","0","14","0","14","61","39","31","30","22","26","0","14","0","14","0","14","0","14","15","22","7","13","9","13","5","9","0","14","4","8","0","14","0","14","0","14",
"0500000US30079","Prairie County, Montana","1342","116","1317","118","835","138","482","97","36","32","166","65","46","48","234","82","0","10","0","10","0","10","0","10","25","25","12","13","12","13","0","10","0","10","0","10","0","10","0","10","13","22","0","10","0","10","13","22","0","10","0","10","0","10",
"0500000US30081","Ravalli County, Montana","41902","*****","41170","217","16598","764","24151","731","2255","378","6062","571","2384","397","13450","816","421","150","20","18","8","13","393","146","732","217","444","147","232","96","90","96","18","36","0","21","7","9","97","91","288","161","188","142","17","21","0","21","0","21","67","61","16","21",
"0500000US30083","Richland County, Montana","11360","*****","11118","141","6119","422","4968","376","236","136","2528","344","589","162","1615","275","31","27","0","16","0","16","31","27","242","141","85","49","17","20","0","16","0","16","0","16","48","44","20","16","157","145","2","3","0","16","0","16","0","16","109","138","46","45",
"0500000US30085","Roosevelt County, Montana","11228","*****","11110","51","8437","242","2615","241","132","61","1433","167","201","83","849","153","58","60","0","16","0","16","58","60","118","51","40","31","4","5","30","30","2","4","0","16","3","4","1","2","78","44","15","18","8","11","5","6","0","16","37","38","13","13",
"0500000US30087","Rosebud County, Montana","9250","*****","9131","57","6297","273","2776","269","55","32","1092","189","270","76","1359","193","58","41","0","14","0","14","58","41","119","57","41","30","16","21","22","24","3","4","0","14","0","14","0","14","78","48","0","14","44","35","0","14","0","14","13","18","21","26",
"0500000US30089","Sanders County, Montana","11521","*****","11279","79","4218","365","7007","361","521","148","1457","235","701","172","4328","386","54","32","0","16","0","16","54","32","242","79","145","51","49","26","23","23","0","16","0","16","41","35","32","19","97","69","4","3","19","16","0","16","4","6","0","16","70","67",
"0500000US30091","Sheridan County, Montana","3574","157","3491","158","1991","126","1485","153","51","24","896","103","77","48","461","101","15","13","0","10","0","10","15","13","83","34","43","24","9","12","18","14","0","10","0","10","0","10","16","13","40","25","12","12","0","10","0","10","0","10","5","8","23","18",
"0500000US30093","Silver Bow County, Montana","34814","*****","33956","281","23592","721","10132","668","867","211","2345","372","1470","282","5450","547","232","121","0","21","0","21","232","121","858","281","345","144","95","66","168","135","2","6","0","21","48","37","32","30","513","247","15","16","83","87","84","67","0","21","151","108","180","184",
"0500000US30095","Stillwater County, Montana","9410","*****","9270","64","5094","273","4114","275","331","139","1264","159","510","90","2009","261","62","36","0","14","0","14","62","36","140","64","64","47","15","12","0","14","0","14","0","14","44","44","5","7","76","45","17","17","3","4","0","14","0","14","36","32","20","24",
"0500000US30097","Sweet Grass County, Montana","3653","*****","3621","23","2082","199","1531","203","140","50","442","100","222","89","727","152","8","8","0","10","0","10","8","8","32","23","13","14","6","7","0","10","0","10","0","10","0","10","7","11","19","17","2","3","15","17","0","10","0","10","0","10","2","4",
"0500000US30099","Teton County, Montana","6080","*****","5985","41","3930","163","1991","175","218","77","632","89","251","72","890","131","64","32","7","8","0","14","57","31","95","41","66","33","15","9","20","17","0","14","0","14","0","14","31","26","29","21","14","14","9","11","0","14","0","14","0","14","6","5",
"0500000US30101","Toole County, Montana","4976","*****","4799","63","3034","207","1647","208","90","41","363","115","232","74","962","159","118","48","0","10","0","10","118","48","177","63","161","61","0","10","58","42","0","10","0","10","25","28","78","38","16","14","0","10","0","10","0","10","0","10","11","13","5","6",
"0500000US30103","Treasure County, Montana","777","88","770","87","554","80","216","46","27","13","76","24","19","13","94","30","0","10","0","10","0","10","0","10","7","10","7","10","1","2","6","9","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
