"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M","B05002_016E","B05002_016M","B05002_017E","B05002_017M","B05002_018E","B05002_018M","B05002_019E","B05002_019M","B05002_020E","B05002_020M","B05002_021E","B05002_021M","B05002_022E","B05002_022M","B05002_023E","B05002_023M","B05002_024E","B05002_024M","B05002_025E","B05002_025M","B05002_026E","B05002_026M","B05002_027E","B05002_027M",
"0500000US30055","McCone County, Montana","1678","144","1672","144","1322","128","334","74","14","14","155","51","56","30","109","32","16","22","0","10","0","10","16","22","6","8","0","10","0","10","0","10","0","10","0","10","0","10","0","10","6","8","2","3","4","6","0","10","0","10","0","10","0","10",
"0500000US30057","Madison County, Montana","7810","*****","7571","82","3420","245","4111","250","368","91","1202","198","390","117","2151","232","40","30","0","14","18","25","22","19","239","82","56","30","20","16","8","9","6","8","0","14","6","9","16","16","183","81","32","38","2","5","0","14","0","14","142","74","7","7",
"0500000US30059","Meagher County, Montana","1960","205","1939","206","1272","151","648","131","26","19","260","65","102","41","260","91","19","15","0","10","0","10","19","15","21","17","12","14","9","13","0","10","3","5","0","10","0","10","0","10","9","9","7","9","0","10","0","10","0","10","2","3","0","10",
"0500000US30061","Mineral County, Montana","4223","*****","4143","68","1826","196","2312","189","268","101","736","171","210","69","1098","178","5","8","0","10","0","10","5","8","80","68","71","67","4","6","62","64","0","10","0","10","0","10","5","6","9","8","5","6","0","10","0","10","0","10","0","10","4","6",
"0500000US30063","Missoula County, Montana","113101","*****","110327","382","57671","1620","51573","1566","4911","511","14951","894","6498","672","25213","1342","1083","256","58","65","18","16","1007","253","2774","382","1306","284","655","199","412","156","0","23","30","44","43","29","166","82","1468","276","289","87","808","238","35","54","0","23","103","69","233","97",
"0500000US30065","Musselshell County, Montana","4778","127","4690","138","2195","237","2492","248","280","103","754","117","292","105","1166","217","3","5","0","10","0","10","3","5","88","49","47","43","1","2","27","40","0","10","0","10","0","10","19","20","41","36","3","5","28","34","0","10","0","10","0","10","10","11",
"0500000US30067","Park County, Montana","15843","*****","15500","96","7078","414","8314","428","1088","280","2919","339","1261","259","3046","357","108","79","0","16","0","16","108","79","343","96","218","74","149","65","12","14","0","16","4","5","44","40","9","10","125","69","97","64","2","5","3","6","1","3","11","18","11","17",
"0500000US30069","Petroleum County, Montana","445","66","442","66","248","50","194","40","5","5","84","27","18","16","87","25","0","10","0","10","0","10","0","10","3","4","3","4","0","10","3","4","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US30071","Phillips County, Montana","4150","*****","4114","22","3228","136","881","135","64","35","345","110","55","30","417","103","5","6","0","10","0","10","5","6","36","22","28","21","7","9","0","10","0","10","0","10","0","10","21","21","8","9","0","10","0","10","0","10","0","10","0","10","8","9",
"0500000US30073","Pondera County, Montana","6166","*****","6031","45","4631","150","1383","137","186","63","417","89","123","60","657","89","17","13","0","14","0","14","17","13","135","45","76","34","19","20","20","11","0","14","0","14","4","7","33","21","59","31","13","14","4","5","0","14","0","14","0","14","42","25",
"0500000US30075","Powder River County, Montana","1648","111","1630","108","859","123","771","108","33","22","394","68","66","35","278","53","0","10","0","10","0","10","0","10","18","17","0","10","0","10","0","10","0","10","0","10","0","10","0","10","18","17","16","16","0","10","0","10","0","10","0","10","2","5",
"0500000US30077","Powell County, Montana","6928","*****","6897","20","3733","251","3118","253","190","82","1008","151","322","115","1598","209","46","30","0","14","0","14","46","30","31","20","24","18","2","3","4","7","2","3","0","14","6","8","10","13","7","10","3","6","0","14","4","8","0","14","0","14","0","14",
"0500000US30079","Prairie County, Montana","1414","142","1388","138","955","132","433","94","34","35","152","71","18","10","229","67","0","10","0","10","0","10","0","10","26","18","13","12","13","12","0","10","0","10","0","10","0","10","0","10","13","13","0","10","9","12","0","10","1","2","0","10","3","4",
"0500000US30081","Ravalli County, Montana","41130","*****","40452","161","15103","957","24905","1001","2483","337","6450","565","2089","383","13883","917","444","252","10","13","8","14","426","253","678","161","551","157","167","72","196","87","0","21","0","21","25","22","163","94","127","63","29","27","5","6","3","5","0","21","55","46","35","38",
"0500000US30083","Richland County, Montana","11392","*****","11165","122","6245","407","4885","360","204","106","2646","356","525","151","1510","237","35","27","0","16","0","16","35","27","227","122","83","39","15","18","10","14","0","16","0","16","38","29","20","19","144","125","1","2","0","16","0","16","0","16","90","117","53","44",
"0500000US30085","Roosevelt County, Montana","11230","*****","11136","39","8753","220","2322","233","62","25","1319","168","147","74","794","156","61","60","0","16","0","16","61","60","94","39","35","20","14","13","9","6","3","4","0","16","0","16","9","13","59","36","25","27","12","13","0","16","0","16","7","11","15","13",
"0500000US30087","Rosebud County, Montana","9348","*****","9229","61","6659","188","2507","169","61","46","972","159","309","96","1165","144","63","75","0","14","0","14","63","75","119","61","53","34","13","16","17","20","4","6","0","14","19","19","0","14","66","49","0","14","25","33","0","14","0","14","16","16","25","28",
"0500000US30089","Sanders County, Montana","11375","*****","11079","91","4130","329","6909","355","429","120","1272","181","527","135","4681","360","40","25","0","16","0","16","40","25","296","91","250","92","104","66","34","24","0","16","0","16","55","29","57","45","46","24","3","4","21","19","0","16","3","5","0","16","19","13",
"0500000US30091","Sheridan County, Montana","3645","150","3588","151","1929","164","1638","149","47","29","1067","142","99","44","425","90","21","15","0","10","0","10","21","15","57","28","25","17","7","8","8","10","0","10","0","10","0","10","10","8","32","18","10","10","2","3","3","6","0","10","11","12","6","5",
"0500000US30093","Silver Bow County, Montana","34560","*****","33643","241","23200","790","10158","778","682","183","2538","376","1557","322","5381","592","285","151","0","21","0","21","285","151","917","241","387","146","75","49","229","113","0","21","0","21","57","59","26","25","530","243","88","83","87","103","75","77","0","21","103","70","177","170",
"0500000US30095","Stillwater County, Montana","9342","*****","9178","64","5044","271","4089","273","404","132","1501","157","412","97","1772","229","45","29","0","14","0","14","45","29","164","64","75","48","11","10","0","14","10","15","0","14","36","45","18","14","89","53","14","16","4","6","0","14","0","14","45","46","26","23",
"0500000US30097","Sweet Grass County, Montana","3634","*****","3591","26","2017","168","1562","168","136","56","523","107","237","83","666","136","12","10","0","10","0","10","12","10","43","26","13","9","9","7","0","10","0","10","0","10","0","10","4","6","30","22","19","20","5","8","0","10","0","10","4","5","2","4",
"0500000US30099","Teton County, Montana","6067","*****","5969","72","3841","198","2085","187","260","74","580","94","305","78","940","130","43","20","3","4","0","14","40","20","98","72","71","71","19","13","25","24","0","14","0","14","0","14","27","65","27","16","16","13","4","5","0","14","0","14","0","14","7","5",
"0500000US30101","Toole County, Montana","5114","*****","4914","71","3187","207","1660","207","51","32","324","111","337","112","948","152","67","37","0","14","0","14","67","37","200","71","153","57","16","20","58","42","0","14","0","14","12","25","67","38","47","38","17","18","0","14","0","14","0","14","6","10","24","30",
"0500000US30103","Treasure County, Montana","846","83","839","85","581","78","258","54","27","16","96","29","40","22","95","26","0","10","0","10","0","10","0","10","7","8","7","8","2","3","5","7","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US30105","Valley County, Montana","7576","*****","7481","43","5218","265","2211","264","231","100","997","149","306","149","677","153","52","48","0","14","0","14","52","48","95","43","34","26","11","12","0","14","4","6","0","14","0","14","19","22","61","40","1","3","15","17","2","4","20","26","2","4","21","25",
"0500000US30107","Wheatland County, Montana","2109","*****","2077","16","1523","118","516","114","35","26","192","74","39","23","250","75","38","20","0","10","0","10","38","20","32","16","5","5","5","5","0","10","0","10","0","10","0","10","0","10","27","15","10","9","0","10","0","10","0","10","15","11","2","3",
"0500000US30109","Wibaux County, Montana","1143","100","1134","99","512","87","589","81","13","14","433","74","22","14","121","42","33","45","0","10","0","10","33","45","9","12","0","10","0","10","0","10","0","10","0","10","0","10","0","10","9","12","0","10","0","10","0","10","9","12","0","10","0","10",
"0500000US30111","Yellowstone County, Montana","155344","*****","152419","384","89631","1767","61467","1789","4147","450","22076","946","7559","753","27685","1475","1321","233","110","74","60","54","1151","207","2925","384","1702","298","501","144","547","157","56","56","0","23","441","166","157","76","1223","288","272","107","314","195","31","42","47","35","423","188","136","96",
"0500000US31001","Adams County, Nebraska","31536","*****","29733","255","23130","539","6507","549","170","80","3229","327","936","186","2172","405","96","53","0","20","0","20","96","53","1803","255","662","155","58","54","217","68","22","27","0","20","355","144","10","15","1141","234","57","35","111","61","6","13","0","20","964","231","3","6",
"0500000US31003","Antelope County, Nebraska","6421","*****","6288","26","5256","124","1029","120","40","18","610","108","87","32","292","51","3","5","0","13","0","13","3","5","133","26","51","27","12","9","15","19","0","13","0","13","24","15","0","13","82","18","0","13","2","4","0","13","0","13","78","18","2","3",
"0500000US31005","Arthur County, Nebraska","437","48","436","47","330","46","106","21","1","2","48","18","15","7","42","12","0","9","0","9","0","9","0","9","1","3","0","9","0","9","0","9","0","9","0","9","0","9","0","9","1","3","1","3","0","9","0","9","0","9","0","9","0","9",
"0500000US31007","Banner County, Nebraska","793","79","778","73","537","75","235","56","4","5","79","30","40","26","112","34","6","8","0","9","0","9","6","8","15","14","3","4","0","9","3","4","0","9","0","9","0","9","0","9","12","14","4","6","0","9","7","12","0","9","1","4","0","9",
"0500000US31009","Blaine County, Nebraska","580","56","572","54","447","51","123","34","0","9","64","21","9","8","50","23","2","3","0","9","0","9","2","3","8","10","8","10","0","9","3","5","0","9","5","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US31011","Boone County, Nebraska","5353","*****","5306","19","4696","108","591","115","38","19","311","86","102","35","140","54","19","15","0","13","6","9","13","13","47","19","17","12","16","12","1","2","0","13","0","13","0","13","0","13","30","16","0","13","0","13","0","13","0","13","30","16","0","13",
"0500000US31013","Box Butte County, Nebraska","11279","*****","11047","94","7655","344","3369","335","180","92","1549","281","370","135","1270","233","23","32","0","15","0","15","23","32","232","94","63","54","37","45","0","15","12","23","0","15","14","18","0","15","169","80","0","15","27","40","0","15","0","15","142","82","0","15",
"0500000US31015","Boyd County, Nebraska","2006","92","1995","93","1344","85","651","72","27","13","462","59","47","20","115","41","0","9","0","9","0","9","0","9","11","10","4","5","2","3","2","3","0","9","0","9","0","9","0","9","7","7","2","3","5","7","0","9","0","9","0","9","0","9",
"0500000US31017","Brown County, Nebraska","3022","93","3017","94","2272","114","745","124","19","15","457","103","60","29","209","71","0","9","0","9","0","9","0","9","5","8","4","8","0","9","4","8","0","9","0","9","0","9","0","9","1","2","1","2","0","9","0","9","0","9","0","9","0","9",
"0500000US31019","Buffalo County, Nebraska","48402","*****","46430","282","36270","511","9950","531","586","142","4303","409","1617","261","3444","397","210","100","27","37","0","20","183","89","1972","282","544","139","72","41","135","78","97","78","2","4","238","102","0","20","1428","255","47","51","629","197","84","77","0","20","668","144","0","20",
"0500000US31021","Burt County, Nebraska","6594","*****","6503","35","5097","130","1370","123","80","34","819","99","141","35","330","74","36","20","0","13","10","10","26","17","91","35","35","25","24","21","7","9","0","13","0","13","2","3","2","3","56","27","2","4","13","14","0","13","0","13","38","21","3","4",
"0500000US31023","Butler County, Nebraska","8205","*****","8052","47","7021","143","1015","137","154","106","403","83","104","36","354","87","16","12","0","13","0","13","16","12","153","47","59","29","6","8","25","22","0","13","0","13","28","15","0","13","94","45","0","13","0","13","7","11","0","13","87","43","0","13",
"0500000US31025","Cass County, Nebraska","25463","*****","25148","66","17170","446","7683","440","534","138","4108","383","1128","191","1913","259","295","95","13","19","28","37","254","84","315","66","174","59","27","18","82","34","8","15","0","17","43","31","14","15","141","55","24","23","42","37","0","17","6","10","56","38","13","17",
"0500000US31027","Cedar County, Nebraska","8657","*****","8628","21","4426","206","4193","206","51","27","3660","202","220","64","262","57","9","9","0","13","0","13","9","9","29","21","25","22","13","18","2","3","0","13","0","13","6","10","4","7","4","5","2","3","2","3","0","13","0","13","0","13","0","13",
"0500000US31029","Chase County, Nebraska","4061","181","3685","163","2579","195","1066","143","16","14","367","86","120","43","563","108","40","45","0","9","0","9","40","45","376","109","10","14","0","9","0","9","0","9","0","9","10","14","0","9","366","110","1","3","0","9","0","9","0","9","365","109","0","9",
"0500000US31031","Cherry County, Nebraska","5781","*****","5616","72","4003","210","1603","221","58","40","801","141","211","112","533","139","10","15","0","13","0","13","10","15","165","72","68","44","1","3","24","31","3","6","0","13","2","5","38","30","97","55","0","13","1","3","0","13","0","13","96","55","0","13",
"0500000US31033","Cheyenne County, Nebraska","10090","*****","9888","78","6102","332","3769","323","225","78","1213","172","405","82","1926","261","17","16","0","15","0","15","17","16","202","78","69","32","8","15","46","19","0","15","0","15","15","22","0","15","133","70","0","15","67","43","0","15","0","15","62","55","4","6",
"0500000US31035","Clay County, Nebraska","6313","*****","6041","47","4802","131","1225","122","67","24","575","73","171","57","412","83","14","10","0","13","0","13","14","10","272","47","80","48","2","2","5","6","0","13","0","13","73","46","0","13","192","59","12","12","11","8","0","13","0","13","169","57","0","13",
"0500000US31037","Colfax County, Nebraska","10499","*****","7681","288","6482","282","1090","185","67","42","460","133","207","73","356","105","109","94","63","85","12","22","34","39","2818","288","766","334","8","11","6","10","53","48","0","15","699","335","0","15","2052","236","0","15","3","4","104","40","0","15","1945","227","0","15",
"0500000US31039","Cuming County, Nebraska","9055","*****","8644","133","7344","214","1231","172","37","30","680","129","250","123","264","100","69","49","28","41","0","13","41","32","411","133","68","42","0","13","7","7","0","13","0","13","58","41","3","5","343","133","6","6","10","15","0","13","0","13","327","131","0","13",
"0500000US31041","Custer County, Nebraska","10784","*****","10539","43","8674","187","1850","187","63","44","735","106","381","101","671","129","15","13","0","15","0","15","15","13","245","43","108","39","0","15","90","34","2","4","0","15","9","11","7","9","137","33","4","6","1","3","7","12","3","4","122","30","0","15",
"0500000US31043","Dakota County, Nebraska","20697","*****","16042","423","3834","403","12057","605","92","51","10316","526","377","133","1272","299","151","97","24","35","8","12","119","86","4655","423","2019","306","0","17","234","74","235","115","0","17","1550","280","0","17","2636","428","0","17","189","91","205","127","0","17","2242","416","0","17",
"0500000US31045","Dawes County, Nebraska","9082","*****","8771","158","4879","357","3746","402","264","107","1630","310","255","97","1597","238","146","145","129","143","0","13","17","22","311","158","60","40","5","7","19","20","13","21","0","13","23","25","0","13","251","157","18","20","88","91","7","16","116","149","0","13","22","36",
"0500000US31047","Dawson County, Nebraska","23924","*****","19808","329","14873","382","4720","416","163","76","1639","244","788","201","2130","328","215","129","12","21","6","11","197","124","4116","329","1771","278","0","17","6","9","275","167","0","17","1477","216","13","19","2345","371","16","17","0","17","563","203","0","17","1762","289","4","7",
"0500000US31049","Deuel County, Nebraska","1932","81","1898","78","1008","80","888","85","12","8","251","51","105","43","520","77","2","3","0","9","0","9","2","3","34","24","13","12","2","3","3","4","0","9","0","9","8","11","0","9","21","21","0","9","0","9","0","9","0","9","21","21","0","9",
"0500000US31051","Dixon County, Nebraska","5809","*****","5470","71","2763","130","2683","154","38","18","2159","128","153","43","333","73","24","21","0","13","0","13","24","21","339","71","141","52","14","11","0","13","0","13","0","13","127","52","0","13","198","70","0","13","2","5","0","13","0","13","196","69","0","13",
"0500000US31053","Dodge County, Nebraska","36679","*****","34430","272","26025","519","8116","522","456","159","4783","410","1081","209","1796","268","289","125","35","43","57","65","197","98","2249","272","448","161","32","41","76","59","7","11","4","7","329","147","0","20","1801","284","35","33","191","73","7","11","0","20","1555","270","13","21",
"0500000US31055","Douglas County, Nebraska","543253","*****","493296","1414","324841","2527","163343","2329","10923","726","91654","2024","28646","1311","32120","1266","5112","523","347","119","153","85","4612","511","49957","1414","15408","1024","1980","285","5143","456","2187","415","57","39","5791","586","250","82","34549","1524","1143","254","9821","705","2968","502","37","29","20376","1114","204","58",
"0500000US31057","Dundy County, Nebraska","1823","181","1775","163","1027","123","723","113","22","15","209","50","48","25","444","111","25","24","12","15","0","9","13","18","48","46","2","6","2","6","0","9","0","9","0","9","0","9","0","9","46","46","14","21","0","9","0","9","0","9","32","40","0","9",
"0500000US31059","Fillmore County, Nebraska","5676","*****","5599","26","4615","111","973","115","57","26","487","84","148","50","281","63","11","9","3","4","0","13","8","8","77","26","70","26","7","16","11","13","0","13","0","13","52","18","0","13","7","8","0","13","0","13","1","3","0","13","6","8","0","13",
"0500000US31061","Franklin County, Nebraska","3076","*****","3043","16","2210","107","820","110","18","10","326","66","110","28","366","79","13","10","3","5","0","9","10","10","33","16","16","13","2","4","5","6","1","3","0","9","8","11","0","9","17","14","2","3","2","3","1","2","0","9","9","13","3","4",
"0500000US31063","Frontier County, Nebraska","2599","79","2571","80","2009","104","559","91","44","34","230","51","84","45","201","43","3","5","0","9","0","9","3","5","28","18","13","13","2","5","6","13","5","4","0","9","0","9","0","9","15","11","4","6","7","6","1","2","0","9","3","4","0","9",
"0500000US31065","Furnas County, Nebraska","4850","*****","4800","38","3288","159","1507","173","99","47","664","82","154","46","590","132","5","4","0","9","0","9","5","4","50","38","28","24","3","4","5","6","0","9","0","9","20","23","0","9","22","25","2","2","0","9","0","9","0","9","20","25","0","9",
"0500000US31067","Gage County, Nebraska","21778","*****","21525","87","17174","239","4209","249","278","75","2396","237","817","143","718","152","142","70","20","27","0","17","122","66","253","87","197","78","43","29","60","49","0","17","17","17","77","58","0","17","56","42","10","15","7","10","10","17","0","17","29","32","0","17",
"0500000US31069","Garden County, Nebraska","1930","*****","1861","50","1056","113","805","102","33","17","207","57","87","33","478","82","0","9","0","9","0","9","0","9","69","50","11","10","4","8","7","8","0","9","0","9","0","9","0","9","58","51","0","9","18","23","0","9","0","9","40","46","0","9",
"0500000US31071","Garfield County, Nebraska","1968","79","1964","78","1606","109","358","88","24","23","127","38","58","33","149","60","0","9","0","9","0","9","0","9","4","10","4","10","0","9","0","9","0","9","0","9","4","10","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US31073","Gosper County, Nebraska","1977","*****","1958","17","1561","78","393","74","10","9","219","49","41","26","123","49","4","6","0","9","0","9","4","6","19","17","19","17","2","4","13","16","0","9","0","9","4","6","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US31075","Grant County, Nebraska","647","63","643","62","490","57","146","33","16","17","49","21","15","9","66","19","7","5","0","9","0","9","7","5","4","7","4","7","4","7","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US31077","Greeley County, Nebraska","2447","*****","2423","14","2100","65","306","62","18","13","149","30","84","36","55","24","17","10","0","9","0","9","17","10","24","14","17","12","0","9","11","8","0","9","0","9","6","9","0","9","7","9","2","3","0","9","0","9","0","9","4","9","1","2",
"0500000US31079","Hall County, Nebraska","61105","*****","52280","543","39982","842","11783","747","719","213","5105","432","2095","326","3864","529","515","189","7","11","0","22","508","189","8825","543","2375","353","38","43","287","107","206","104","13","22","1817","302","14","15","6450","651","52","39","241","126","576","275","0","22","5581","553","0","22",
"0500000US31081","Hamilton County, Nebraska","9118","*****","9005","57","7190","214","1722","205","62","29","1000","144","283","90","377","87","93","59","0","13","9","16","84","56","113","57","91","55","6","9","4","5","0","13","0","13","78","53","3","4","22","20","4","6","0","13","0","13","0","13","18","18","0","13",
"0500000US31083","Harlan County, Nebraska","3465","*****","3434","17","2527","103","870","103","22","16","528","83","96","35","224","56","37","37","0","9","0","9","37","37","31","17","11","12","1","2","6","9","3","4","0","9","1","2","0","9","20","15","7","7","0","9","0","9","0","9","13","12","0","9",
"0500000US31085","Hayes County, Nebraska","1013","79","967","79","684","89","283","68","19","16","101","36","48","22","115","43","0","9","0","9","0","9","0","9","46","18","14","11","0","9","0","9","0","9","0","9","14","11","0","9","32","16","0","9","0","9","0","9","0","9","32","16","0","9",
"0500000US31087","Hitchcock County, Nebraska","2866","*****","2858","11","2004","88","849","86","37","19","316","58","78","34","418","67","5","5","0","9","0","9","5","5","8","11","0","9","0","9","0","9","0","9","0","9","0","9","0","9","8","11","0","9","0","9","0","9","0","9","8","11","0","9",
"0500000US31089","Holt County, Nebraska","10360","*****","10138","63","8075","193","2057","195","99","61","1168","178","227","81","563","135","6","6","0","15","0","15","6","6","222","63","122","49","12","11","39","22","0","15","0","15","71","42","0","15","100","72","3","7","15","22","1","3","0","15","81","65","0","15",
"0500000US31091","Hooker County, Nebraska","669","99","663","99","501","69","159","59","4","6","76","34","28","44","51","20","3","7","0","9","0","9","3","7","6","6","6","6","6","6","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US31093","Howard County, Nebraska","6365","*****","6293","42","5333","126","935","129","54","29","516","107","98","30","267","62","25","16","0","13","2","3","23","15","72","42","24","15","2","4","3","4","0","13","0","13","19","14","0","13","48","30","9","7","8","10","0","13","2","3","26","25","3","5",
"0500000US31095","Jefferson County, Nebraska","7354","*****","7303","38","5216","279","2052","265","56","32","900","128","445","159","651","143","35","40","0","13","0","13","35","40","51","38","14","15","0","13","0","13","0","13","0","13","14","15","0","13","37","33","7","12","0","13","0","13","0","13","30","32","0","13",
"0500000US31097","Johnson County, Nebraska","5167","*****","4944","93","3688","158","1202","170","31","22","556","121","307","100","308","79","54","48","0","13","0","13","54","48","223","93","71","47","5","9","23","23","2","4","0","13","41","34","0","13","152","80","18","16","37","42","0","13","0","13","97","57","0","13",
"0500000US31099","Kearney County, Nebraska","6548","*****","6404","58","5128","177","1267","183","65","66","589","126","125","51","488","98","9","12","0","13","0","13","9","12","144","58","27","22","1","3","12","19","3","4","0","13","11","13","0","13","117","59","0","13","5","6","0","13","0","13","112","59","0","13",
"0500000US31101","Keith County, Nebraska","8103","*****","7922","60","4844","309","3044","311","77","41","1038","167","552","153","1377","206","34","26","0","13","0","13","34","26","181","60","111","53","21","18","35","30","0","13","0","13","52","40","3","5","70","37","8","10","12","15","21","23","0","13","22","21","7","11",
"0500000US31103","Keya Paha County, Nebraska","736","93","728","92","489","80","238","51","1","3","185","46","14","14","38","16","1","3","0","9","0","9","1","3","8","7","6","7","4","6","0","9","0","9","0","9","0","9","2","3","2","4","0","9","2","4","0","9","0","9","0","9","0","9",
"0500000US31105","Kimball County, Nebraska","3713","*****","3647","31","2060","148","1515","146","61","51","452","86","141","55","861","122","72","57","50","55","0","9","22","20","66","31","30","26","8","10","1","2","0","9","0","9","21","28","0","9","36","26","0","9","0","9","0","9","0","9","27","23","9","12",
"0500000US31107","Knox County, Nebraska","8551","*****","8451","29","5432","175","2989","183","38","22","2489","166","122","35","340","65","30","16","0","13","3","7","27","15","100","29","69","30","7","7","12","8","0","13","0","13","50","30","0","13","31","17","0","13","21","13","0","13","3","4","7","10","0","13",
"0500000US31109","Lancaster County, Nebraska","301707","*****","279007","1049","201900","2308","75078","1987","4993","462","37602","1459","14020","965","18463","942","2029","344","173","114","53","43","1803","318","22700","1049","9935","780","1885","355","5596","602","788","235","96","68","1428","261","142","70","12765","823","722","190","6579","598","833","223","150","100","4227","473","254","100",
"0500000US31111","Lincoln County, Nebraska","35777","*****","35162","196","24557","716","10476","693","561","198","3478","376","1958","422","4479","582","129","51","4","6","7","14","118","49","615","196","246","169","67","56","33","45","5","8","0","20","114","151","27","35","369","148","16","16","108","109","117","68","5","9","100","57","23","21",
"0500000US31113","Logan County, Nebraska","830","61","826","61","639","53","182","36","31","18","56","13","21","14","74","23","5","6","0","9","0","9","5","6","4","5","4","5","0","9","4","5","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US31115","Loup County, Nebraska","542","53","542","53","442","53","100","25","6","8","50","15","5","4","39","15","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US31117","McPherson County, Nebraska","425","89","425","89","376","77","49","22","10","11","34","17","3","5","2","3","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US31119","Madison County, Nebraska","35125","*****","32742","236","24841","495","7735","499","427","146","4318","411","1255","244","1735","292","166","113","109","100","7","14","50","51","2383","236","700","125","6","9","24","43","0","20","0","20","670","123","0","20","1683","263","0","20","286","124","10","11","0","20","1387","230","0","20",
"0500000US31121","Merrick County, Nebraska","7793","*****","7659","40","6159","217","1491","202","122","73","545","109","288","103","536","171","9","7","0","13","0","13","9","7","134","40","9","13","1","3","1","3","0","13","0","13","7","11","0","13","125","45","12","10","0","13","0","13","0","13","111","44","2","3",
"0500000US31123","Morrill County, Nebraska","4843","*****","4656","66","3301","163","1333","170","18","16","440","93","201","57","674","136","22","20","0","9","0","9","22","20","187","66","38","25","9","9","7","13","0","9","0","9","22","20","0","9","149","67","0","9","3","5","0","9","0","9","146","67","0","9",
"0500000US31125","Nance County, Nebraska","3607","*****","3579","18","3098","82","465","77","7","10","261","57","95","28","102","33","16","16","7","11","0","9","9","12","28","18","9","8","8","8","1","2","0","9","0","9","0","9","0","9","19","16","15","15","0","9","4","7","0","9","0","9","0","9",
"0500000US31127","Nemaha County, Nebraska","7101","*****","7038","32","5039","248","1949","260","144","54","1066","177","358","91","381","109","50","43","0","13","0","13","50","43","63","32","30","25","6","10","7","11","4","7","0","13","3","4","10","17","33","24","5","8","0","13","9","12","0","13","19","19","0","13",
"0500000US31129","Nuckolls County, Nebraska","4352","*****","4291","37","3174","143","1101","153","40","20","615","93","152","43","294","114","16","17","0","9","0","9","16","17","61","37","23","14","0","9","17","11","0","9","0","9","6","8","0","9","38","40","0","9","6","9","4","6","0","9","28","35","0","9",
"0500000US31131","Otoe County, Nebraska","15890","*****","15274","135","11173","368","4004","386","112","47","2445","267","672","184","775","160","97","40","0","15","0","15","97","40","616","135","185","74","23","24","24","20","34","41","0","15","96","56","8","14","431","106","0","15","0","15","10","12","0","15","421","102","0","15",
"0500000US31133","Pawnee County, Nebraska","2695","*****","2671","14","1851","120","802","127","31","16","583","120","73","29","115","46","18","20","0","9","0","9","18","20","24","14","11","10","9","9","0","9","0","9","0","9","0","9","2","3","13","10","6","5","0","9","0","9","0","9","7","8","0","9",
"0500000US31135","Perkins County, Nebraska","2911","*****","2823","30","1927","131","896","127","31","19","268","58","168","58","429","104","0","9","0","9","0","9","0","9","88","30","49","27","0","9","0","9","5","7","0","9","40","25","4","6","39","33","20","21","0","9","0","9","0","9","19","26","0","9",
"0500000US31137","Phelps County, Nebraska","9236","*****","9000","111","6760","269","2187","260","68","41","1114","220","364","108","641","124","53","39","14","22","0","13","39","28","236","111","21","19","13","18","4","6","4","6","0","13","0","13","0","13","215","106","0","13","5","9","19","31","0","13","191","102","0","13",
"0500000US31139","Pierce County, Nebraska","7179","*****","7123","21","5972","120","1149","123","27","17","753","95","149","63","220","68","2","4","0","13","0","13","2","4","56","21","36","19","5","5","8","8","5","7","0","13","18","14","0","13","20","16","5","6","8","10","0","13","0","13","7","11","0","13",
"0500000US31141","Platte County, Nebraska","32703","*****","29830","232","24056","461","5560","452","258","104","2901","359","984","189","1417","223","214","133","0","20","0","20","214","133","2873","232","767","174","13","19","90","42","0","20","0","20","664","171","0","20","2106","272","50","64","104","68","17","26","0","20","1935","244","0","20",
"0500000US31143","Polk County, Nebraska","5242","*****","5094","28","4302","96","789","101","36","22","420","96","149","39","184","47","3","4","0","13","0","13","3","4","148","28","28","17","0","13","4","5","1","3","0","13","23","16","0","13","120","39","5","6","0","13","0","13","0","13","115","39","0","13",
